id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
2242,01H4EEMRZGRSP4G07RS63HSSZH,Delta,Trawniki,24/3/2022,SWD,Manique,6/7/2023 18:08,Rosalind Haslock,Genderqueer,C3,PLN,B2,On Time,Gradey Jagoe,Embraer E190,8472.28
2243,01H4EEMRZKWNN0KAXTN0ZNAKPQ,United,Gempol,13/4/2022,NOO,Karney Shomron,6/7/2023 23:04,Merrilee Pinwell,Female,A1,IDR,A1,Delayed,Annmarie Lawford,Embraer E190,8983.38
2244,01H4EEMRZP1FNYV0S2277Z72B2,Delta,Sibbo,30/7/2022,PEQ,Zhangping,6/7/2023 18:14,Fremont d' Eye,Male,C3,EUR,B2,Delayed,Gherardo Bowdler,Airbus A320,5570.93
2245,01H4EEMRZSXQ8888RQR7N9DWJA,American,Kratovo,9/8/2022,SHC,Jiantianjie,6/7/2023 22:02,Marcelle Trainor,Female,C3,RUB,B2,On Time,Paule Petrillo,Boeing 737,8637.62
2246,01H4EEMRZVD5WN4SGCARTZ0V4W,Delta,Arraga,28/5/2022,YYZ,Shanghuang,6/7/2023 21:41,Jeanie Jirik,Agender,B2,ARS,A1,Cancelled,Killy Scotfurth,Airbus A320,1606.3
2247,01H4EEMRZY13Y69HYYDCK324QW,Delta,Shāhdādkot,20/12/2022,ERH,Yongfeng,6/7/2023 03:41,Burr Kesper,Male,B2,PKR,B2,On Time,Bevon Dawney,Embraer E190,6638.79
2248,01H4EEMS018XRPQY0WNQQ61JXM,United,Basicao Coastal,8/8/2022,PLV,Semirara,6/7/2023 23:19,Lethia Fisher,Female,B2,PHP,B2,Cancelled,Linea Hurton,Airbus A320,2301.6
2249,01H4EEMS04ESNWKK09K5FBZPAV,American,Längelmäki,19/5/2022,MNO,Älmhult,6/7/2023 03:03,Christye Dubble,Agender,B2,EUR,B2,Cancelled,Tierney Perford,Airbus A320,3477.53
2250,01H4EEMS071VYASSF9AR0Q3AK7,Delta,Kungsbacka,12/3/2022,LLA,Solomenskoye,6/7/2023 08:55,Berkley Sarjent,Male,B2,SEK,B2,Delayed,Ad Gammett,Embraer E190,2771.27
2251,01H4EEMS0ANHJG0CP8QSA654W7,Delta,Trieste,23/3/2022,SPZ,Ganlin,6/7/2023 10:34,Lezley Larchier,Male,C3,EUR,A1,Cancelled,Robers Lande,Airbus A320,3127.94
2252,01H4EEMS0DJ3DP55J40ZT53PXG,United,Jinhua,14/5/2022,ITQ,General Santos,6/7/2023 23:58,Conny Mowbury,Male,A1,CNY,A1,Delayed,Ingrim Axelbee,Embraer E190,2660.18
2253,01H4EEMS0FAA3AZPAD9B94YFF3,United,Aurora,1/10/2022,CTK,Medovene,6/7/2023 02:23,Barty Jovanovic,Non-binary,C3,USD,B2,Delayed,Marylinda Goodsell,Embraer E190,6377.1
2254,01H4EEMS0J6CGK8CWDKT02KYB7,American,Mariposa,21/5/2022,ZKP,L'Aigle,6/7/2023 07:10,Tildy Prester,Female,A1,PEN,B2,Delayed,Jacynth Cramp,Embraer E190,8586.46
2255,01H4EEMS0Z84TR95MBC8WS6Y20,American,Kotsyubyns’ke,12/1/2022,KIX,Xiachu,6/7/2023 11:41,Reuven Hugonnet,Male,A1,UAH,A1,On Time,Gayelord Sendall,Embraer E190,4250.38
2256,01H4EEMS13144C6E38ZH4GFJMV,American,Bulahblangaro,26/2/2022,GWO,Luoyuan,6/7/2023 02:29,Gayle Secrett,Male,C3,IDR,C3,Cancelled,Yard Gumley,Boeing 737,3955.2
2257,01H4EEMS16PHG0G1WK3ESEJBX9,American,Tola,3/11/2022,BSP,Piedrancha,6/7/2023 13:32,Krystal Norgate,Female,B2,NIO,C3,Delayed,Sandi Vertigan,Embraer E190,1565.52
2258,01H4EEMS19MW81393BCBDZA9RA,Delta,Charleston,28/12/2022,SXS,L'Union,6/7/2023 11:33,Ingmar Sackett,Non-binary,A1,USD,C3,Cancelled,Carissa Yesinov,Airbus A320,6588.56
2259,01H4EEMS1D5Z6R79T2TRQBEQNM,United,Gaotian,29/1/2022,BOH,Arinos,6/7/2023 14:07,Kristofor Fitchett,Male,A1,CNY,C3,Cancelled,Wat Braunes,Embraer E190,5741.64
2260,01H4EEMS1G2KWG65K7ZZ7KQH2Z,Delta,Parnaíba,25/12/2022,PEK,Prilep,6/7/2023 11:50,Augustine Wildash,Female,B2,BRL,A1,On Time,Jobina Culp,Boeing 737,7804.93
2261,01H4EEMS1K1DVMTPF4B8310HEE,Delta,Log,17/6/2022,SKW,Dietaisi,6/7/2023 15:29,Merv Arkill,Male,A1,RUB,C3,On Time,Errick Torvey,Boeing 737,1583.78
2262,01H4EEMS1PQ0PVQ1RYQBZVENCC,American,Gulbene,20/11/2022,BAQ,Andamui,6/7/2023 19:07,Dudley Malpas,Male,B2,EUR,A1,On Time,Hugo McNirlan,Boeing 737,9766.23
2263,01H4EEMS1TBPP7V3V1GRK7H2RQ,Delta,Prigrevica,29/5/2022,TBJ,Isfara,6/7/2023 09:23,Chad Janos,Male,A1,RSD,B2,Cancelled,Gran Kubicek,Embraer E190,9559.04
2264,01H4EEMS1XBPN65FA03VZDBT2F,Delta,Duobaoshan,7/3/2022,DZN,Jin’an,6/7/2023 08:11,Terry Winscomb,Male,B2,CNY,B2,On Time,Muhammad Feldstern,Airbus A320,8196.76
2265,01H4EEMS20Z5XNA5DP29K7FRKG,United,Ar Riqāmā,5/2/2022,SBZ,Saguing,6/7/2023 22:26,Hanni Kaesmans,Female,B2,SYP,B2,Cancelled,Breena Luchelli,Boeing 737,3961.48
2266,01H4EEMS23CV9ETEHZG8CZ0MRX,Delta,Nong Khae,6/4/2022,MLY,Cabungan,6/7/2023 09:20,Blanche Sivills,Female,C3,THB,B2,On Time,Quintana Loade,Boeing 737,7870.02
2267,01H4EEMS26DA6R8QRVC06DNSTS,Delta,Nevesinje,13/2/2022,CVI,Wolonio,6/7/2023 14:26,Holly Durdy,Female,C3,BAM,B2,On Time,Pearle Coffelt,Airbus A320,5227.29
2268,01H4EEMS29VVPJ7W377KR9RS4R,Delta,Rokytnice,4/3/2022,BUB,Mugango,6/7/2023 04:28,Barr Birdall,Male,B2,CZK,C3,Delayed,Raffarty Dealey,Boeing 737,9442.72
2269,01H4EEMS2CZWCDN4ZJRH9MPGXD,United,Binhe,7/11/2022,HRS,Əhmədbəyli,6/7/2023 14:07,Bord Skerratt,Male,C3,CNY,A1,Delayed,Maximilianus Buffery,Airbus A320,4012.0
2270,01H4EEMS2F255PAN5BC741KNRX,United,Piojó,13/7/2022,FMH,Oxelösund,6/7/2023 19:15,Waring Snaddin,Male,B2,COP,B2,On Time,Greggory Ricciardo,Airbus A320,4116.35
2271,01H4EEMS2JR3G94Z3RF5VXD3Y6,American,Anastácio,9/11/2022,LYK,Xiadian,6/7/2023 04:45,Star O'Brien,Female,B2,BRL,C3,On Time,Deeann Austing,Boeing 737,6876.62
2272,01H4EEMS2NBKZFAMJYDWN6CBWG,Delta,Jianghu,7/4/2022,WEM,Pointe-à-Pitre,6/7/2023 10:00,Leann Salzberg,Female,A1,CNY,B2,Cancelled,Corette Barfoot,Airbus A320,2953.48
2273,01H4EEMS2S6ND5ESNM4Q73Q9HY,United,Rozkishne,17/9/2022,EMP,Mekkaw,6/7/2023 03:17,Avigdor Corzon,Genderqueer,A1,UAH,A1,Delayed,Cherry Brounsell,Boeing 737,3650.13
2274,01H4EEMS2WA43HJ9Q78W01PZSY,United,Balbalan,25/9/2022,KYD,Shahr-e Şafā,6/7/2023 12:29,Igor Guiduzzi,Male,C3,PHP,C3,Delayed,Sayre Chawner,Boeing 737,3643.98
2275,01H4EEMS2Z8BQ18FHBHXQ6975H,United,Jiazi,1/5/2022,ULG,Abucayan,6/7/2023 12:35,Kathrine Gusney,Female,A1,CNY,A1,Delayed,Carolee Paulig,Embraer E190,2115.08
2276,01H4EEMS320N2ZKZ3M9PWNZN72,American,Ban Khok,28/3/2022,TUQ,Glencoe,6/7/2023 10:33,Isabel Fender,Agender,C3,THB,B2,On Time,Valry Bidewell,Embraer E190,2988.0
2277,01H4EEMS36DZN9AF9ZSSBMTAQW,American,Zheleznodorozhnyy,27/7/2022,TLF,Caibarién,6/7/2023 18:07,Hasty Hickinbottom,Male,A1,RUB,C3,Cancelled,Baldwin Pinnell,Boeing 737,6051.4
2278,01H4EEMS39GA0VHP6CZ71QY0XA,American,Chengyang,17/10/2022,HII,Duanjia,6/7/2023 11:07,Humberto Warbeys,Male,C3,CNY,B2,Delayed,Wit Mussalli,Boeing 737,9758.02
2279,01H4EEMS3CK2NGD24XAAXAQVSH,Delta,Rietavas,11/5/2022,IXH,Songshan,6/7/2023 19:38,Dalila Babcock,Female,C3,LTL,C3,Cancelled,Viviyan Aire,Embraer E190,5291.83
2280,01H4EEMS3FPN4CFQR41HJR3PB1,Delta,Sulahan,10/5/2022,LIN,Rantaupanjangkiri,6/7/2023 07:38,Carmelia Cuthbert,Female,B2,IDR,A1,Delayed,Kirsti Belk,Embraer E190,2283.15
2281,01H4EEMS3JF90F43J84PWD60XW,American,Blumenau,24/7/2022,WOE,Kozloduy,6/7/2023 04:29,Henri Elsbury,Male,A1,BRL,B2,Delayed,Errick Stovold,Airbus A320,3023.3
2282,01H4EEMS3NTFJRRB0454BBB12M,United,Hŭngnam,19/4/2022,CWX,Inderka,6/7/2023 07:06,Christen Rosander,Female,B2,KPW,C3,On Time,Willetta Hartegan,Embraer E190,7993.98
2283,01H4EEMS3SSQWETKDNM593HPYV,United,Tirana,23/5/2022,TBB,Preobrazhenka,6/7/2023 07:06,Rickie Onians,Male,A1,ALL,C3,On Time,Alley Yes,Boeing 737,3321.69
2284,01H4EEMS3WXDJ69274FK25HYZQ,Delta,Calamba,12/1/2022,DRV,Cutral-Có,6/7/2023 17:38,Wayland Caton,Male,B2,PHP,A1,On Time,Terrance Burnhill,Embraer E190,7109.3
2285,01H4EEMS3Z3VCMNGNZ3RDZBZ76,Delta,Ratíškovice,2/11/2022,ZNC,Kuta,6/7/2023 11:07,Carolyn Lockyer,Female,A1,CZK,A1,Delayed,Afton Whitehurst,Embraer E190,4240.19
2286,01H4EEMS42B1F2TKZ185DH89CY,Delta,Agusan,1/6/2022,BUT,Arsen’yev,6/7/2023 00:35,Kelila Saltern,Female,A1,PHP,C3,Delayed,Antonietta Caldicott,Airbus A320,8077.72
2287,01H4EEMS45T1R83JHWJ8XN3M8V,Delta,Kadugede,30/7/2022,FEP,Velille,6/7/2023 17:43,Chickie Shinner,Male,C3,IDR,A1,Delayed,Darrick Urien,Airbus A320,2117.97
2288,01H4EEMS48WQMK67GSN25RDHNJ,American,Heshui,9/10/2022,GGL,Nunbaundelha,6/7/2023 01:53,Pail Dudden,Male,B2,CNY,C3,Delayed,Timofei Hrachovec,Airbus A320,9341.64
2289,01H4EEMS4CCJME0AB54CP03XA3,Delta,Fort Smith,1/1/2022,GAV,Antanhol,6/7/2023 11:41,Ninnette Asquez,Female,B2,USD,B2,On Time,Tawsha Ferry,Boeing 737,6895.14
2290,01H4EEMS4F2W2GF1CT88NQ3Y5M,American,Oji River,16/3/2022,WBA,Houk,6/7/2023 02:59,Jule Ovenell,Male,C3,NGN,C3,Cancelled,Son Fishly,Embraer E190,8562.41
2291,01H4EEMS4JPMAKNKSJYXS1C18X,Delta,Neochóri,23/8/2022,PBJ,Zhoujia,6/7/2023 21:12,Siusan Kubach,Female,B2,EUR,B2,On Time,Flossi Alloway,Boeing 737,3742.0
2292,01H4EEMS4NRVGW8NZ4BCCYC1NR,American,Daegu,4/12/2022,MAK,Shangyu,6/7/2023 01:23,Opalina Chander,Agender,C3,KRW,A1,Delayed,Fabe Pymm,Embraer E190,2273.02
2293,01H4EEMS4R4KYR60S7719PMCDH,United,Nizhneivkino,16/3/2022,OBY,Freetown,6/7/2023 08:44,Dione Beet,Genderfluid,C3,RUB,C3,Delayed,Jori Yabsley,Boeing 737,2362.35
2294,01H4EEMS4W02E7X822W8FCDN18,United,Moissy-Cramayel,28/12/2022,OPS,Besançon,6/7/2023 10:02,Angelina Jodlkowski,Female,B2,EUR,C3,Cancelled,Gabrielle Fossey,Embraer E190,8714.31
2295,01H4EEMS4ZRT65RAHZX9YKPM25,United,Ymittos,11/7/2022,GHT,Asprángeloi,6/7/2023 09:11,Archer Trodden,Male,A1,EUR,A1,Cancelled,Zacharie Shillum,Boeing 737,2573.05
2296,01H4EEMS52XW1MD9R42PK2H3A9,Delta,Shuanghe,8/10/2022,CZM,Cisownica,6/7/2023 10:17,Timotheus Whiskin,Male,A1,CNY,C3,Cancelled,Clare Growcock,Airbus A320,7388.24
2297,01H4EEMS564NR41XS21P1H24MS,United,Donetsk,10/6/2022,TNA,Pácora,6/7/2023 09:37,Carolynn Hearmon,Female,C3,RUB,A1,On Time,Rori Ashmole,Embraer E190,1626.77
2298,01H4EEMS598AMNA3QPX7Y2X1XV,American,Jiumen,16/7/2022,SBN,Even Yehuda,6/7/2023 10:24,Gerladina Merrgen,Female,C3,CNY,B2,Delayed,Aurore Biford,Embraer E190,7953.56
2299,01H4EEMS5C3QJ3S76TD3DTA9JS,American,Kampong Thom,30/9/2022,MRG,Chadiza,6/7/2023 06:23,Gracia Honack,Female,B2,KHR,C3,Cancelled,Bethena Newbury,Airbus A320,4621.11
2300,01H4EEMS5FDSW04XF8C9YXEPMF,American,Pisan,6/2/2022,LPB,Shengci,6/7/2023 12:51,Cointon Noseworthy,Male,A1,IDR,B2,Delayed,Irwinn Roblou,Boeing 737,6934.29
2301,01H4EEMS5K8TCV6QERJECHJRJT,United,Versailles,3/11/2022,PIV,Chicacao,6/7/2023 18:49,Kasey Ulster,Female,B2,EUR,A1,Delayed,Loleta Newlands,Boeing 737,5738.95
2302,01H4EEMS5PF9XTQ6WWHNGZBZ0Y,Delta,Évreux,6/2/2022,LRT,Santo Tomas,6/7/2023 15:24,Godfrey Shreve,Male,C3,EUR,A1,Delayed,Wang Leale,Airbus A320,2328.46
2303,01H4EEMS5SFSR1QDWBS65YE758,United,Uk,31/3/2022,AKE,Kalbugan,6/7/2023 21:16,Cathie Pilbury,Genderqueer,C3,RUB,C3,Delayed,Ricki Shadfourth,Boeing 737,1757.27
2304,01H4EEMS5WH399HWJRT4X8ZATY,American,Yermish’,15/9/2022,HIP,Nor Gyugh,6/7/2023 18:16,Arlen Polotti,Male,C3,RUB,A1,Cancelled,Hersh Roalfe,Embraer E190,8050.84
2305,01H4EEMS60F3JJJE18AAW27EMC,Delta,Straszyn,10/1/2022,BND,Cabugao,6/7/2023 11:00,Bevin Masarrat,Male,C3,PLN,A1,On Time,Gil Southorn,Embraer E190,2897.07
2306,01H4EEMS636V58A2BFN28PBBA7,United,Maqbanah,16/6/2022,MNF,Wangqinzhuang,6/7/2023 07:45,Branden Brisland,Male,B2,YER,C3,Delayed,Edgard Castelletti,Embraer E190,6175.37
2307,01H4EEMS66856GKENTB6CKRSAA,American,Puncaksempur,1/10/2022,SFS,Sannikovo,6/7/2023 07:36,Lazare Duley,Male,A1,IDR,A1,On Time,Bobby Lesley,Boeing 737,9081.34
2308,01H4EEMS69292TG0PR7ARBXWGH,United,Baturaja,19/9/2022,AVX,Yambol,6/7/2023 05:03,Joeann Crotty,Female,A1,IDR,C3,Delayed,Merilee Lemmon,Embraer E190,7223.89
2309,01H4EEMS6C0H10BN7B941ZMPM3,Delta,Apt,3/10/2022,MJD,Bechyně,6/7/2023 05:01,Kelvin Ginman,Male,A1,EUR,A1,On Time,Dani Roizn,Airbus A320,2788.52
2310,01H4EEMS6GMEY00PH1K7P955QT,Delta,Casais,2/6/2022,GOG,Vale da Pedra,6/7/2023 04:32,Ezri Fain,Male,B2,EUR,B2,Cancelled,Bran Libbey,Airbus A320,8997.08
2311,01H4EEMS6K7B0C1JMAAFZQ2A8T,Delta,Ludishan,30/10/2022,FLD,Yasinya,6/7/2023 14:30,Vikky Blunden,Female,C3,CNY,A1,Delayed,Philipa Ales0,Embraer E190,5783.26
2312,01H4EEMS6PSQ99R9D0205GQT11,American,São João da Boa Vista,19/2/2022,DLR,Chuncheon,6/7/2023 19:40,Wyatt Tulloch,Polygender,A1,BRL,B2,On Time,Rees Kondrat,Embraer E190,2441.79
2313,01H4EEMS6STXT15E8BH292NZHN,Delta,Amsterdam Nieuw West,10/11/2022,LTA,Chignayhua,6/7/2023 20:29,Neille Coppins,Polygender,B2,EUR,B2,Delayed,Dayna Jaimez,Embraer E190,6558.7
2314,01H4EEMS6XX6FGPX4YHX1JFBN2,United,Xuri,24/12/2022,OZH,San Isidro,6/7/2023 18:35,Andie Wreight,Bigender,B2,CNY,C3,On Time,Lila Foote,Embraer E190,2900.3
2315,01H4EEMS700GV4MZC1XTCHVMM7,American,Lengor,25/9/2022,LIO,Ibotirama,6/7/2023 08:47,Hedvig Barringer,Female,C3,IDR,C3,Cancelled,Stacee Rubenczyk,Embraer E190,8551.38
2316,01H4EEMS73GAVMF02ZXQK6H1K9,United,Sundumbili,10/9/2022,WYE,Oeleon,6/7/2023 18:59,Hildagarde Keer,Female,B2,ZAR,B2,Cancelled,Cherin Laterza,Embraer E190,3994.01
2317,01H4EEMS76R7SVXKJSZ3HAZ8XC,Delta,Souziqiu,21/4/2022,ADJ,Bol,6/7/2023 21:14,Fred Lanphier,Male,C3,CNY,B2,On Time,Wood Alyokhin,Boeing 737,1511.57
2318,01H4EEMS79C3PPCYR18G1BMVWJ,American,Zakan-Yurt,7/3/2022,TWU,Cabay,6/7/2023 22:54,Gerladina Stockings,Female,C3,RUB,A1,Delayed,Katlin Klambt,Embraer E190,8062.36
2319,01H4EEMS7D6QQSQH59PMABWGVE,Delta,Tours,4/2/2022,HZV,Jelbuk,6/7/2023 09:40,Sheri Christauffour,Female,B2,EUR,B2,On Time,Leigha De Ferraris,Embraer E190,3827.79
2320,01H4EEMS7GR5H4TNB344G5R3NW,United,Bourges,16/7/2022,MPP,Mirsk,6/7/2023 06:09,Frederick Agron,Male,B2,EUR,A1,Cancelled,Warde Hymer,Embraer E190,2708.85
2321,01H4EEMS7KADNDJQ9G4FFBC9QG,Delta,Niono,13/12/2022,JLA,Bełchatów,6/7/2023 13:11,Herbert Van Eeden,Male,C3,XOF,A1,Cancelled,Skippie Peres,Embraer E190,2445.02
2322,01H4EEMS7P1TWAZNBBBP768PCA,Delta,Tomice,2/11/2022,LHA,Shashemenē,6/7/2023 12:13,Inness Stanger,Male,B2,PLN,A1,On Time,Raynard Dowsey,Boeing 737,9615.68
2323,01H4EEMS7T9NSNJVGDHPX4Q8P5,American,Moluo,2/2/2022,CZU,Jiulong,6/7/2023 05:28,Sarina Barnsdall,Female,A1,CNY,C3,On Time,Anthea Balden,Airbus A320,9230.11
2324,01H4EEMS7XMMJEH2S2WCXZ4FPH,United,Wukeshu,4/3/2022,DUK,São João dos Inhamuns,6/7/2023 06:52,Erhart Daintier,Male,B2,CNY,C3,On Time,Innis Fishley,Boeing 737,8728.51
2325,01H4EEMS80WJ9M6NXJ8NQBJG17,United,Paseh,14/10/2022,KSA,Ambulong,6/7/2023 18:20,Hilario Cousins,Male,B2,IDR,A1,Cancelled,Kerr Bolles,Airbus A320,5867.22
2326,01H4EEMS83MVX18CZVMQ1E24TZ,United,Canchaque,3/2/2022,SNN,Mueang Nonthaburi,6/7/2023 06:44,Monti Dart,Genderqueer,C3,PEN,A1,Delayed,Holmes Chell,Airbus A320,3683.71
2327,01H4EEMS872SMGJ6B87354RR2A,Delta,"Palmas De Gran Canaria, Las",21/6/2022,KDT,Abashiri,6/7/2023 04:16,Leontyne Lorie,Agender,C3,EUR,C3,On Time,Alvinia Weiss,Embraer E190,4238.84
2328,01H4EEMS8AEXXR2GPP6Q9Q6AJH,Delta,Varkaus,6/7/2022,LRF,Angers,6/7/2023 07:35,Emmye Siward,Female,C3,EUR,B2,On Time,Corissa Koppe,Boeing 737,5639.94
2329,01H4EEMS8DQVDP730CYJ67CVBD,American,Ettal,21/5/2022,CIP,Sapeken,6/7/2023 03:29,Amie Ather,Female,A1,USD,B2,Cancelled,Florentia Laffan,Embraer E190,6164.92
2330,01H4EEMS8GPHQ5RWGQV7DEZYCX,Delta,Guadalupe,26/4/2022,PQQ,Lagoa de Albufeira,6/7/2023 08:22,Delainey Whate,Male,A1,MXN,B2,Cancelled,Dall Leinweber,Airbus A320,5919.45
2331,01H4EEMS8K21MZZHA9X6XN2FWW,Delta,Shunyi,7/9/2022,ART,Longjie,6/7/2023 20:31,Eben Myall,Male,B2,CNY,C3,Delayed,Gustavus Fullard,Airbus A320,4103.67
2332,01H4EEMS8QSMG04RF0ZPG2AM1G,Delta,Honghualiangzi,20/11/2022,LBB,Budaka,6/7/2023 22:44,Selig Woodberry,Male,C3,CNY,C3,Cancelled,Rollie Clowes,Embraer E190,7181.68
2333,01H4EEMS8T5JMB8W2FN9P751GA,Delta,Baiyang,24/3/2022,RCQ,Kriel,6/7/2023 06:56,Terrijo Rosiello,Female,A1,CNY,A1,Delayed,Kaia Farrand,Embraer E190,2402.27
2334,01H4EEMS8XFEJVC7WTANXN92SV,United,Thị Trấn Tà Lùng,25/1/2022,CUF,Qianzhou,6/7/2023 20:51,Avigdor Body,Male,C3,VND,B2,Cancelled,Raimund De Zamudio,Boeing 737,9286.77
2335,01H4EEMS905PEBBD9MHHNG4DTA,Delta,Kalugmanan,21/11/2022,YLL,Kertasari,6/7/2023 11:53,Marion Pratchett,Male,C3,PHP,B2,Cancelled,Tobin Dorton,Boeing 737,2054.84
2336,01H4EEMS933M29MWZ096NZG2JT,Delta,New York City,1/5/2022,KZR,Hualin,6/7/2023 20:04,Emalia Ilyenko,Female,C3,USD,A1,Cancelled,Raeann Zuanelli,Embraer E190,3593.61
2337,01H4EEMS97MV2N1B0K8ZSTQTHC,United,Mapinrea,21/6/2022,IBA,Zalantun,6/7/2023 09:20,Xymenes Vaney,Male,C3,IDR,C3,On Time,Franny Ciubutaro,Airbus A320,8669.66
2338,01H4EEMS9A8KP7AENEJNBVM6N1,Delta,Shangcun,6/4/2022,RZH,Bokhan,6/7/2023 00:36,Sinclair Gewer,Male,B2,CNY,A1,Delayed,Mitchael Macbane,Embraer E190,6234.58
2339,01H4EEMS9DD52ZG1FQJFYDTPZA,American,Pukekohe East,18/11/2022,NYN,Iroquois Falls,6/7/2023 10:53,Ignazio Dunkerk,Male,A1,NZD,A1,On Time,Mathian Woolford,Boeing 737,3323.46
2340,01H4EEMS9H5KF0E2PER5YRDKCC,United,Zbąszynek,28/4/2022,PCV,Huze,6/7/2023 21:28,Creight Waterstone,Male,A1,PLN,B2,Delayed,Pepe de Guise,Embraer E190,6985.21
2341,01H4EEMS9M4ZE3TPKAJYNESQV7,American,Ribeira Grande,5/10/2022,NUU,Ponyri Vtoryye,6/7/2023 17:57,Mannie Schellig,Male,C3,CVE,C3,Delayed,Renaud Tarney,Embraer E190,7732.74
2342,01H4EEMS9QRTHWFZ2MKTQWX5Y5,United,Boshkengash,20/1/2022,HOI,Habana del Este,6/7/2023 22:13,Fawn Ales,Female,C3,TJS,B2,Cancelled,Marcelia Laight,Airbus A320,6391.29
2343,01H4EEMS9TG0D2PRSHJ68E7WR9,United,Bateria,26/11/2022,BBY,Cikubang,6/7/2023 11:03,Norton Saing,Male,C3,PHP,C3,Cancelled,Raynor Pabst,Boeing 737,7274.43
2344,01H4EEMS9XEF63E8ADJCR7YQQ6,Delta,Farmington,16/5/2022,KBL,Prażmów,6/7/2023 10:32,Leora Wenman,Polygender,A1,USD,A1,Cancelled,Yetty Fanthome,Airbus A320,8275.25
2345,01H4EEMSA190C55CWED5Q1RM9N,American,Pampa Hermosa,7/5/2022,DJN,Mukhen,6/7/2023 07:56,Sigfried Tabourin,Male,C3,PEN,C3,Cancelled,Elwood Fant,Airbus A320,8588.17
2346,01H4EEMSA4YA48ZW5XXEXN3W6H,United,Sumber,22/1/2022,NER,Gandra,6/7/2023 19:54,Ernie Benediktsson,Genderfluid,B2,IDR,A1,On Time,Jerrilyn Breeton,Airbus A320,4451.44
2347,01H4EEMSA7GGQ9N9M57745CAFM,Delta,Lubień,1/2/2022,YAL,Zhagang,6/7/2023 19:32,Griz Absolem,Male,A1,PLN,B2,On Time,Ring Loding,Embraer E190,2781.48
2348,01H4EEMSAA6GG16PSKZB9RZCPB,American,Dillenburg,22/8/2022,TGP,Curug,6/7/2023 18:42,Aloise Ritelli,Female,B2,EUR,A1,Cancelled,Roseline Middlemiss,Boeing 737,1215.69
2349,01H4EEMSADPYPXZ0JCKEPCXC95,United,Kanye,1/11/2022,PMW,Neklyudovo,6/7/2023 02:23,Tracee Lambert-Ciorwyn,Female,B2,BWP,A1,Cancelled,Ingeberg Calafate,Embraer E190,3373.86
2350,01H4EEMSAH96WQNYP5HQ74F5QV,American,Rendian,9/10/2022,YKL,Sandachō,6/7/2023 05:39,Gertrude Doding,Female,C3,CNY,C3,Delayed,Shirleen Dannehl,Airbus A320,7171.64
2351,01H4EEMSAMNQ3FT4Y12JHKCPHQ,Delta,Zhihe,16/6/2022,WSH,Trzcińsko Zdrój,6/7/2023 12:42,Valencia Annatt,Female,A1,CNY,C3,Cancelled,Georgiana Emburey,Boeing 737,8698.51
2352,01H4EEMSAQ5X1FV0D1EK1PNKVF,Delta,Hasan,5/12/2022,GME,San Quintin,6/7/2023 09:18,Arleen English,Female,C3,ALL,A1,On Time,Mab Abotson,Airbus A320,3364.25
2353,01H4EEMSATFB0V1HKBBWQGXMD4,United,Opaka,6/8/2022,FRE,Zevenaar,6/7/2023 23:19,Ernaline Yurenin,Female,C3,BGN,C3,Cancelled,Libbi Francesco,Airbus A320,9798.82
2354,01H4EEMSAXW7SHZYDPYYXEC63Y,American,Dingchang,8/12/2022,NGB,Saposoa,6/7/2023 14:21,Rosanne Schruurs,Female,B2,CNY,B2,Delayed,Mehetabel Adelberg,Boeing 737,4536.09
2355,01H4EEMSB153KGGJZCFMCH8NVV,Delta,Buenavista,4/2/2022,OCA,Xuanhua,6/7/2023 21:44,Byram Guitt,Male,C3,MXN,C3,Delayed,Sutton Papaminas,Embraer E190,1343.32
2356,01H4EEMSB47JSB8DJ40ZF32N4F,Delta,Juli,24/9/2022,RCR,Gaoling,6/7/2023 09:25,Goraud Marco,Bigender,B2,PEN,C3,Delayed,Shell Attenborough,Boeing 737,9010.54
2357,01H4EEMSB713PS3FRP9DAMV50N,Delta,Wang’er,9/4/2022,OUR,Payao,6/7/2023 22:26,Vivi Roony,Female,A1,CNY,B2,Delayed,Brena Sabban,Embraer E190,8991.0
2358,01H4EEMSBAC7146RF9FJGSVS8Y,Delta,Villavicencio,18/4/2022,XMH,Fatufeto,6/7/2023 11:50,Brade Fahy,Non-binary,A1,COP,A1,Delayed,Gerrard Chestney,Embraer E190,7548.66
2359,01H4EEMSBEN17S43WS7WR5JA2Z,American,Shanxi,30/11/2022,KIO,Waishan,6/7/2023 07:36,Trace Hartnup,Male,B2,CNY,A1,On Time,Allard Kaasmann,Embraer E190,1136.42
2360,01H4EEMSBHHTARY70GZ129DJZQ,Delta,Zgurovka,9/6/2022,SLV,Rawawilis,6/7/2023 09:56,Layne Spittal,Female,B2,UAH,A1,Cancelled,Abigale Licciardiello,Embraer E190,4640.24
2361,01H4EEMSBMA450A1C9NVEKK2ZZ,American,Hucun,19/3/2022,WGA,Krajan Sale,6/7/2023 19:14,Doreen McGrey,Female,C3,CNY,A1,Cancelled,Eleanore Dysert,Airbus A320,8234.2
2362,01H4EEMSBQV2KQRP9ZFEJ5VAVT,American,Dhanot,23/7/2022,CPE,Baoxia,6/7/2023 23:16,Fulvia Crick,Female,A1,PKR,C3,Delayed,Jeanne MacSporran,Embraer E190,7195.64
