id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
243,01H4EEMHYPEM1P0DK7YRJG9YP1,Delta,Shuangjie,1/6/2022,SXR,Xinshancun,6/7/2023 21:41,Madelin Shrigley,Female,B2,CNY,B2,Delayed,Marlie Jeanenet,Boeing 737,1913.85
244,01H4EEMHYV1Y33CPG02VQWD7B1,United,Lokatadho,25/3/2022,CCE,Shuimen,6/7/2023 11:20,Felicdad Barfitt,Non-binary,A1,IDR,B2,Cancelled,Tina MacGinlay,Boeing 737,5739.73
245,01H4EEMHZ0YP17TQGPN3GPV6DH,United,Castlepollard,14/11/2022,LNM,Ibirataia,6/7/2023 01:07,Travis Pegg,Male,C3,EUR,A1,Cancelled,Dougy Dowker,Embraer E190,4155.94
246,01H4EEMHZ4E5C0XA50QQHAQ5ZW,United,Nor Gyugh,15/1/2022,ALD,Philadelphia,6/7/2023 12:54,Karyl Letts,Female,A1,AMD,C3,Cancelled,Gerty Pegler,Boeing 737,8485.95
247,01H4EEMHZ90N352KQGM9G78M44,American,Lidköping,17/4/2022,BGG,Sidi Yahya Ou Saad,6/7/2023 16:02,Adelice Stathers,Female,A1,SEK,B2,Delayed,Amalea Hurdis,Boeing 737,5898.22
248,01H4EEMHZE4ZQDGDKBJJ2BXHNY,United,Bugul’ma,21/10/2022,MEZ,Galižana,6/7/2023 21:33,Thaine Bayle,Male,A1,RUB,B2,Cancelled,Danny McMains,Embraer E190,9886.7
249,01H4EEMHZJX1ZP540P6QNDC856,American,Tanjung Timur,10/5/2022,YFX,Nahura,6/7/2023 02:05,Wes McGeorge,Male,A1,IDR,B2,Delayed,Job Rushby,Boeing 737,8431.52
250,01H4EEMHZQGN5VR9J3T9JCR399,Delta,Syktyvkar,3/9/2022,YDN,Shentong,6/7/2023 21:15,Gerri Andreasen,Female,A1,RUB,C3,Cancelled,Jaime Giacomi,Embraer E190,8911.5
251,01H4EEMHZWA9Y6YW19ZQDB3NSV,American,Dois Vizinhos,1/3/2022,KMF,Nai Harn,6/7/2023 18:47,Jean Lorente,Male,C3,BRL,B2,Delayed,Darb Oakland,Airbus A320,3389.31
252,01H4EEMJ01MVPE7D6PREPC2KEY,Delta,Weligama,30/12/2022,FOC,Siemianowice Śląskie,6/7/2023 23:10,Aprilette Leathers,Female,C3,LKR,C3,On Time,Christabel Mathevon,Embraer E190,9814.69
253,01H4EEMJ05Z7563QMH08MA6R6H,United,Salima,18/4/2022,MFM,Pyhäsalmi,6/7/2023 09:13,Northrup Yankin,Male,B2,MWK,C3,On Time,Irvine Hamblett,Boeing 737,8726.61
254,01H4EEMJ0AXZ5R011WW2M4AFB5,United,Santa Barbara,28/9/2022,LGX,Stepove,6/7/2023 09:41,Jolie Gasnoll,Genderfluid,A1,PHP,A1,Delayed,Gregory Sangwin,Embraer E190,3508.57
255,01H4EEMJ0FH8MW1HG18K0DMCSA,American,Slawharad,7/5/2022,FGI,Boncong,6/7/2023 05:07,Felita Demeter,Female,C3,BYR,A1,Delayed,Ulrica Chesson,Boeing 737,9892.48
256,01H4EEMJ0KCRC7G1Y68MHMNC9M,United,Seixal,19/9/2022,VLA,Ngluwuk,6/7/2023 08:23,Prescott McAneny,Male,A1,EUR,B2,Delayed,Erick Litzmann,Boeing 737,4970.13
257,01H4EEMJ0RX83D404KVCJRYD9V,American,Perpignan,27/10/2022,NUP,Birmingham,6/7/2023 00:31,Electra Iuorio,Female,B2,EUR,A1,On Time,Dyana Cain,Airbus A320,2453.08
258,01H4EEMJ0X9Q2QAP13WRCZ82QP,United,Roanne,24/3/2022,ODY,Asamboka,6/7/2023 04:05,Gregorio Russam,Male,B2,EUR,A1,On Time,Herold Swains,Airbus A320,8585.2
259,01H4EEMJ124BJEKZPQ6ZH595R9,United,Idritsa,7/2/2022,ULB,Yizhivtsi,6/7/2023 15:05,Jeanne Pirri,Female,A1,RUB,A1,Cancelled,Marian Dessaur,Airbus A320,6170.59
260,01H4EEMJ16H4PJAHK3GA9R30W3,American,Calape,15/1/2022,IBO,Kuching,6/7/2023 19:36,Roxi O'Cosgra,Female,A1,PHP,C3,Delayed,Christyna Sally,Embraer E190,2035.72
261,01H4EEMJ1B2E6PV4E07AMCQ7Y6,Delta,San Antonio,24/1/2022,OAG,San Fernando de Monte Cristi,6/7/2023 14:34,Lusa Saurin,Female,A1,PHP,A1,Cancelled,Aubrie Lathaye,Embraer E190,8644.88
262,01H4EEMJ1GZ14SBK05G2JRCCP4,Delta,Liangshuijing,16/10/2022,LTF,Volovo,6/7/2023 16:52,Federico Waison,Male,B2,CNY,C3,Delayed,Giacomo Tebb,Embraer E190,8604.6
263,01H4EEMJ1MAMGAT3J82Q2NHX24,United,Koronadal,16/5/2022,WPL,Kalembutillu,6/7/2023 13:57,Rhoda Winsiowiecki,Female,A1,PHP,B2,On Time,Zara Ranscome,Embraer E190,8073.58
264,01H4EEMJ1S9QJXEACX6VPRCWFC,Delta,Santa,13/7/2022,JNB,Lakkíon,6/7/2023 20:45,Aigneis Doby,Female,A1,PEN,B2,On Time,Libbey Hacard,Airbus A320,7794.71
265,01H4EEMJ1YWJSS99ZAH2HGS0G6,American,Norrtälje,10/5/2022,UEO,Palhais,6/7/2023 02:24,Milzie Cahalan,Female,C3,SEK,C3,On Time,Myrilla Svanini,Airbus A320,9262.26
266,01H4EEMJ22QA6JJ8GP9K6J5ZWN,United,Bengga,10/8/2022,UAL,Abuyog,6/7/2023 12:58,Anders Blenkiron,Male,C3,IDR,A1,Delayed,Adrian Cluderay,Airbus A320,1519.18
267,01H4EEMJ27PQY9M5C36N168RVH,United,Dazhongzhuang,6/4/2022,TNK,Smiths Falls,6/7/2023 20:14,Lotti Parcall,Female,B2,CNY,C3,On Time,Joya Magee,Embraer E190,9929.5
268,01H4EEMJ2C9YY6GMK1M60KGD5P,United,Pingtang,14/7/2022,PNV,Tayuan,6/7/2023 20:35,Salmon Monahan,Male,B2,CNY,C3,On Time,Wait Noblet,Embraer E190,9700.41
269,01H4EEMJ2GWP3A3AT1ZJ551W6W,Delta,Bohutín,9/1/2022,LGO,Badovinci,6/7/2023 10:27,Dudley Tidbury,Male,B2,CZK,C3,Delayed,Aloin Jarmyn,Airbus A320,2135.18
270,01H4EEMJ2N7YKCW047FHBP9MBK,United,Sundumbili,25/12/2022,SLU,Sruni,6/7/2023 12:45,Gayla MacKill,Female,B2,ZAR,A1,Cancelled,Jyoti Piercy,Embraer E190,4763.42
271,01H4EEMJ2TY5TVWHXH2K12QXKD,United,San Narciso,12/12/2022,BPM,Smyga,6/7/2023 04:24,Ailene Ewbanche,Female,A1,PHP,B2,On Time,Marjory Janecek,Embraer E190,1937.31
272,01H4EEMJ2ZDQ59DZ7MDSZZDTRC,Delta,Saint Petersburg,8/5/2022,BAF,Arroyo Naranjo,6/7/2023 11:16,Clarey Elvidge,Agender,A1,RUB,A1,Cancelled,Desmund Arkow,Embraer E190,2611.14
273,01H4EEMJ33EDD3YTWSGM01BMP1,United,Oral,17/2/2022,LIX,Žďár nad Sázavou Druhy,6/7/2023 16:57,Aleksandr Arnott,Male,A1,KZT,A1,Cancelled,Harald Glazer,Embraer E190,7357.66
274,01H4EEMJ38XBRX1W47A0CYWZM0,American,Shun’ga,29/6/2022,TRK,Aparecida,6/7/2023 15:26,Quincey Escott,Male,C3,RUB,B2,Cancelled,Brad Jeafferson,Airbus A320,6880.71
275,01H4EEMJ3DHZXZ3HMSRYD7DCWB,Delta,Jatimulyo,24/10/2022,WOW,Ituiutaba,6/7/2023 22:19,Earvin Gensavage,Male,A1,IDR,B2,On Time,Issiah Kembery,Airbus A320,4351.81
276,01H4EEMJ3J1MT6EC3NZVCG2E3K,United,Innoshima,10/5/2022,HIB,San Francisco,6/7/2023 22:56,Boothe Cairns,Male,A1,JPY,A1,Delayed,Vidovik Hoggin,Airbus A320,5254.22
277,01H4EEMJ3P92CH1213DP29XVT6,Delta,Nūrābād,30/11/2022,TKX,Lyon,6/7/2023 02:43,Kylen Bailie,Female,A1,IRR,B2,On Time,Ryann Spellicy,Airbus A320,9515.2
278,01H4EEMJ3VFB12C9HJ2ST7YYEZ,American,Qiping,18/9/2022,YZX,Uglyanets,6/7/2023 19:18,Hewitt Simister,Male,C3,CNY,A1,On Time,Sloane Auckland,Airbus A320,1244.56
279,01H4EEMJ3ZTWDZNC63TXF7BDGP,United,Bileća,16/5/2022,QPD,Non Sang,6/7/2023 05:44,Linn Vannoni,Male,C3,BAM,A1,Delayed,Sandro Fenkel,Boeing 737,3129.54
280,01H4EEMJ43K3GX6RBWE1Y7XT2T,American,Tashkent,24/9/2022,RUM,Biryulëvo,6/7/2023 15:54,Taryn Machans,Female,A1,UZS,B2,On Time,Lou Brownsett,Boeing 737,6330.47
281,01H4EEMJ47APZWVNE2CTX5HT3M,American,Kirovskaya,4/1/2022,LOY,Jiuhua,6/7/2023 17:44,Ferdy Hansen,Male,A1,RUB,C3,On Time,Nickolaus McColl,Embraer E190,1646.41
282,01H4EEMJ4CFPNXZMX20QXBJ20Z,United,Shuanglu,29/6/2022,MOL,Sagara,6/7/2023 03:31,Worth Krzysztof,Male,B2,CNY,C3,Delayed,Hillery Oxberry,Airbus A320,7315.63
283,01H4EEMJ4H2MXZYM09TR5YSVAG,United,Sumberagung,19/3/2022,URG,Langkaplancar,6/7/2023 16:07,Rhiamon Doghartie,Female,A1,IDR,A1,Delayed,Joellyn Cogin,Airbus A320,5415.91
284,01H4EEMJ4NF9AB06MCEF1KYC25,Delta,Tahe,12/11/2022,HOS,Rizal,6/7/2023 18:48,Cleve Tidridge,Male,A1,CNY,C3,Cancelled,Rudiger McKague,Boeing 737,6129.5
285,01H4EEMJ4T53Z96XC4DSCKGTTA,American,Rokycany,6/9/2022,AUY,Kotablolong,6/7/2023 16:32,Cleopatra Meaker,Genderqueer,B2,CZK,C3,Delayed,Felicdad Ingleton,Embraer E190,8902.9
286,01H4EEMJ4Z9XKHM952BV3X3D58,United,Niederwaldkirchen,8/7/2022,WYS,Ubrub,6/7/2023 22:23,Ugo Hebditch,Male,A1,EUR,A1,Delayed,Rutherford Berrey,Boeing 737,3169.93
287,01H4EEMJ542NMDD5ZQYSJB84VY,American,Arevshat,9/1/2022,BNL,Shebekino,6/7/2023 00:49,Aron Klewer,Male,A1,AMD,C3,Cancelled,Minor Tregona,Embraer E190,3573.97
288,01H4EEMJ58H77DEJW3VR4D99M0,Delta,A dos Cunhados,27/7/2022,MTL,Marevo,6/7/2023 01:26,Wake Goldsby,Male,B2,EUR,C3,Delayed,Tibold Knowller,Embraer E190,7828.25
289,01H4EEMJ5D1XH3QTM3PWFPG9RD,United,Springfield,25/8/2022,NHT,Wenwucao,6/7/2023 18:14,Sarina Baudins,Female,A1,USD,A1,Cancelled,Vida Kezourec,Airbus A320,3149.06
290,01H4EEMJ5JAYFNCRFY9AR203A6,American,Sumberan,2/10/2022,LOA,Jiujiang,6/7/2023 20:29,Daron Borman,Female,A1,IDR,C3,Delayed,Dari Fautly,Boeing 737,3007.97
291,01H4EEMJ5P0CPZ4G6XQTD9K1DB,Delta,Pámfylla,25/7/2022,IQA,Suzëmka,6/7/2023 19:05,Jereme Margerison,Male,B2,EUR,B2,Delayed,Cyrus Aireton,Boeing 737,1019.65
292,01H4EEMJ5VY5TPF2VFGMSKKQF2,United,Portel,25/10/2022,NLH,Kil,6/7/2023 08:47,Skelly Misken,Male,C3,EUR,B2,Delayed,Ansell Snelman,Embraer E190,5807.07
293,01H4EEMJ6009KQJW46AAW7DWN8,United,Qiaotou,1/10/2022,HBB,San Rafael Oriente,6/7/2023 13:18,Thaddeus Terese,Agender,B2,CNY,C3,On Time,Nanon Wardhaugh,Airbus A320,2559.88
294,01H4EEMJ65BM4JSYH8S9T3NDN6,United,Nyköping,15/3/2022,RYN,Santa Quitéria do Maranhão,6/7/2023 13:00,Maia Caspell,Female,B2,SEK,A1,Cancelled,Chere Bickerton,Embraer E190,6980.03
295,01H4EEMJ6A2837HCD5FA7GS5KQ,Delta,Saint-Jean-de-Luz,28/4/2022,KEH,Zongzhai,6/7/2023 21:11,Serge Dionisio,Male,C3,EUR,B2,Delayed,Markos Ehrat,Airbus A320,7071.41
296,01H4EEMJ6E0215VWSQGJEZ4171,Delta,Dolní Dvořiště,22/8/2022,HAV,Udanin,6/7/2023 20:59,Edgar Valentelli,Male,B2,CZK,A1,On Time,Heywood Lumox,Airbus A320,9468.79
297,01H4EEMJ6KYANZ0G1BB339QSRJ,American,Alès,7/9/2022,RML,Areado,6/7/2023 18:36,Bianca McGready,Female,A1,EUR,B2,Delayed,Cassaundra Sutherby,Airbus A320,4641.23
298,01H4EEMJ6RVBS2HF6CR0HSNQ5J,American,Parakou,22/6/2022,FOM,Ad Dabbah,6/7/2023 07:50,Kingsley Bradden,Male,C3,XOF,C3,Cancelled,Ferris Dubois,Airbus A320,7158.81
299,01H4EEMJ6XTNT7CPKPPRSW31CJ,American,Mazowe,9/12/2022,SVZ,Kōnan,6/7/2023 15:52,Gabi Bills,Male,C3,ZWL,C3,Cancelled,Randall Balmadier,Embraer E190,6590.83
300,01H4EEMJ71NEB93T6Q69HZSG1Z,United,Changchun,7/4/2022,BJF,Kupchino,6/7/2023 20:09,Corrie Rillett,Female,B2,CNY,C3,Delayed,Alyssa Lundbech,Airbus A320,7697.39
301,01H4EEMJ76VJADE0WDJ4AXWXPM,Delta,Denyshi,8/1/2022,PNP,Omaha,6/7/2023 04:27,Jefferey Erridge,Male,C3,UAH,B2,On Time,Tremain Creaney,Airbus A320,4341.31
302,01H4EEMJ7BQSRWKY7A9SPWDSS2,Delta,Mafraq,19/9/2022,SFN,Settat,6/7/2023 08:29,Jena Lake,Female,B2,JOD,A1,Cancelled,Corrie Titterell,Embraer E190,1535.48
303,01H4EEMJ7G3DABF1HC0XF9073W,Delta,Shangma,4/5/2022,EWY,Tomigusuku,6/7/2023 14:16,Dru Zum Felde,Male,A1,CNY,B2,Delayed,Bay Coombe,Embraer E190,1496.01
304,01H4EEMJ7MY5M82H580JQD5W0F,American,Pantijan No 2,7/3/2022,BHM,Gabrovo,6/7/2023 05:21,Garrik Mc Meekin,Male,B2,PHP,C3,Delayed,Stanford Yankeev,Boeing 737,6423.8
305,01H4EEMJ7S17Q0V6GCJMFR944P,Delta,Lidingö,12/3/2022,ZAR,Dongshan,6/7/2023 20:48,Darnell Bertenshaw,Male,C3,SEK,C3,Cancelled,Mathe Burcombe,Airbus A320,2070.11
306,01H4EEMJ7YG3D1YPEKD40G5S95,United,Tanjungbahagia,4/2/2022,VPS,Mértola,6/7/2023 12:29,Elliott Camies,Male,A1,IDR,C3,On Time,Calhoun Shorthouse,Airbus A320,1358.74
307,01H4EEMJ82AMJ3WDR4WSFJEXED,United,Guder Lao,28/11/2022,PRA,Shiguai,6/7/2023 19:55,Sayre Heaysman,Male,A1,IDR,A1,Cancelled,Thorny Luthwood,Embraer E190,3775.1
308,01H4EEMJ87XTWK2NVXE5ZNT8K9,American,Dlemer,24/2/2022,AUW,Rainis,6/7/2023 18:46,Ivie Trebble,Female,B2,IDR,A1,Cancelled,Nessy Knowlson,Embraer E190,8553.86
309,01H4EEMJ8CSCZTNEVJCJEN4851,Delta,Tranås,20/12/2022,CFQ,Lille,6/7/2023 21:14,Georgina Izhakov,Female,C3,SEK,B2,On Time,Mahalia Rupp,Embraer E190,6401.01
310,01H4EEMJ8GWBDZW1FH366EVNPT,Delta,Yaohua,5/6/2022,BFX,Sagang,6/7/2023 02:51,Karlee Mainstone,Female,C3,CNY,C3,Cancelled,Brook Gowenlock,Boeing 737,4612.23
311,01H4EEMJ8NTBRD7DHVKARJNYT9,American,Cañazas,28/2/2022,YQS,‘Ubāl,6/7/2023 12:44,Mauricio Klulisek,Male,A1,PAB,A1,On Time,Gardiner Smissen,Airbus A320,5378.48
312,01H4EEMJ8T8VVPNJQRRE9GRB86,American,Botlhapatlou,16/10/2022,WSU,Mokronog,6/7/2023 14:00,Denys Tym,Polygender,B2,BWP,A1,Cancelled,Jourdan Clemmensen,Boeing 737,2666.6
313,01H4EEMJ8YE03VMX3SJSTBJ1VR,United,Tampocon,21/11/2022,RQO,Shangsanji,6/7/2023 21:05,Gill MacLaverty,Male,A1,PHP,C3,Cancelled,Tomlin Covey,Airbus A320,1453.79
314,01H4EEMJ93QKT703J8WG57139C,Delta,Longhe,5/8/2022,CMZ,Bealanana,6/7/2023 21:46,Ilise Sage,Female,B2,CNY,B2,Delayed,Constantia Frears,Embraer E190,9842.72
315,01H4EEMJ98HK7HFZVXY8DB88EB,United,Ichupampa,22/4/2022,BGZ,Draguignan,6/7/2023 14:27,Thadeus Rarity,Male,A1,PEN,A1,Delayed,Pascale Stitcher,Boeing 737,6538.75
316,01H4EEMJ9CKP4TY3BVJP8RXZDK,Delta,Iwanuma,15/9/2022,NHF,Ningtang,6/7/2023 02:00,Vern Dumper,Male,A1,JPY,C3,On Time,Germaine McClaren,Embraer E190,3751.1
317,01H4EEMJ9HHGZWR8T644V5RKJ2,Delta,Hornówek,11/7/2022,FGI,Uto,6/7/2023 12:56,Esme Iredale,Male,C3,PLN,B2,On Time,Alasdair Paeckmeyer,Embraer E190,3806.81
318,01H4EEMJ9PKYJWZ27EWRVPAW13,American,Amsterdam Oud Zuid en Rivierenbuurt,5/12/2022,CWB,Zhavoronki,6/7/2023 20:41,Mervin Woffinden,Male,A1,EUR,A1,Cancelled,Lucio Haggerwood,Boeing 737,9972.97
319,01H4EEMJ9TYDN3PMD7BJM9GFHX,American,Sirte,12/5/2022,LZC,Gunungmanik,6/7/2023 18:53,Alonso Valde,Male,A1,LYD,B2,On Time,Ervin Test,Airbus A320,3538.62
320,01H4EEMJ9ZZF4HH5B0V4R03GVH,United,Jiawu,23/11/2022,KSQ,Briteiros Santa Leocádia,6/7/2023 04:38,Eryn Bourdas,Female,A1,CNY,B2,Delayed,Melisa Olyfant,Boeing 737,9289.32
321,01H4EEMJA3FZ8QHTX2AYHJJN97,Delta,Bueng Kum,4/12/2022,GOP,Bom Jesus dos Perdões,6/7/2023 01:49,Kiele Gaukrodge,Female,C3,THB,B2,Cancelled,Saudra Beauly,Airbus A320,4857.2
322,01H4EEMJA88M9W6HKA64E0B28H,United,Pingdingshan,14/9/2022,PAE,Nanxinxiang,6/7/2023 10:48,Bertie Rembrant,Female,C3,CNY,B2,Cancelled,Daffi Yirrell,Embraer E190,1836.03
323,01H4EEMJADWXT6753CE5AFFBY7,Delta,Cielmice,21/9/2022,ZST,Koanara,6/7/2023 09:48,Vachel Vogeler,Male,C3,PLN,C3,Delayed,Harlan Armatage,Embraer E190,2250.33
324,01H4EEMJAHE74MJDNC11BWHFY0,United,Indralayang,8/6/2022,HOS,Sumilao,6/7/2023 20:44,Koenraad Carlsson,Male,C3,IDR,B2,Delayed,Cooper McCaughan,Embraer E190,5506.25
325,01H4EEMJAPBY8NJ6MZ9AFNMJNZ,American,Kousa,31/8/2022,PVS,Mpanda,6/7/2023 01:44,Vernice Blampied,Female,B2,EGP,A1,On Time,Daniela McKissack,Airbus A320,8796.34
326,01H4EEMJATY08TBDHVCC8EVCY2,Delta,Guayabal de Síquima,23/11/2022,BBC,Leyuan,6/7/2023 00:04,Mariel Meir,Female,B2,COP,C3,Delayed,Zaneta Byrth,Boeing 737,2330.58
327,01H4EEMJAZ9TN7BH3PDWKQCREC,Delta,Huangxikou,7/2/2022,KWP,Daultāla,6/7/2023 03:04,Pauli Gabb,Genderqueer,B2,CNY,C3,Cancelled,Carlin Ferrolli,Airbus A320,7240.91
328,01H4EEMJB458ZMZCYVXBP93KS8,United,Benoni,3/3/2022,MCQ,Mulyoagung,6/7/2023 14:15,Gannie Braunthal,Male,C3,ZAR,B2,On Time,Rene Nasi,Airbus A320,8344.97
329,01H4EEMJB9XHCP3J48ESJWQ9GH,Delta,Bor,3/9/2022,IGM,Makhalino,6/7/2023 22:10,Virginie Chrystie,Female,B2,RUB,C3,Delayed,Keri Waterhous,Embraer E190,6869.34
330,01H4EEMJBEH7F9FJ8YNXGJXEYA,United,Dębowiec,20/3/2022,LPS,Shetan,6/7/2023 22:15,Suzann Casol,Female,B2,PLN,B2,On Time,Cleopatra Fardo,Airbus A320,5092.32
331,01H4EEMJBJH5ZJHT5X1PP5HD2Z,American,Aksakovo,23/2/2022,SNE,Saint-Pierre,6/7/2023 08:58,Harold Ronchetti,Male,B2,BGN,A1,Delayed,Rosco Ofer,Boeing 737,5589.18
332,01H4EEMJBQ9KENXZPWDM67CVM8,United,Rosario,11/1/2022,KAI,Okpo,6/7/2023 01:26,Tiphany Foard,Female,B2,ARS,C3,Cancelled,Casey Woolard,Embraer E190,9224.82
333,01H4EEMJBWW3EBFR5F7QX8QP4X,Delta,Ozëry,6/8/2022,INF,Vikbolandet,6/7/2023 05:19,Mycah Birtonshaw,Male,C3,RUB,B2,Cancelled,Walt Vynoll,Embraer E190,2762.06
334,01H4EEMJC12Z2YMF3DR1M5354K,American,Jacareí,4/4/2022,BQK,Verkhnyaya Toyma,6/7/2023 17:44,Mavra Abry,Female,A1,BRL,A1,On Time,Gusty Lared,Airbus A320,6088.2
335,01H4EEMJC5E8V0SHXVR00DFSMR,American,Matarraque,1/2/2022,BTX,Amouguer,6/7/2023 15:16,Forbes Huffer,Male,A1,EUR,A1,On Time,Court Handford,Embraer E190,2213.06
336,01H4EEMJCAKZES0NYP1C2YVJZM,United,Campamento,24/12/2022,KEH,Cirangrang,6/7/2023 16:12,Liuka Ebertz,Female,A1,COP,B2,On Time,Geneva Beverage,Boeing 737,4378.36
337,01H4EEMJCF100VBD2S64K291FK,American,Akademija (Kaunas),20/5/2022,MWR,Camaquã,6/7/2023 22:21,Flynn Aloshechkin,Genderfluid,B2,LTL,B2,On Time,Aggie Wesgate,Embraer E190,3440.36
338,01H4EEMJCKSM0VZXNTG61DG3WC,United,Al Qamşīyah,11/3/2022,BEH,Nelidovo,6/7/2023 12:44,Red Etherton,Male,B2,SYP,B2,Cancelled,Ham Schinetti,Embraer E190,8669.94
339,01H4EEMJCRM53M49P68A8Q2643,American,Pakisaji,3/4/2022,SKB,Sukaharja,6/7/2023 04:45,Currie Kobiera,Male,C3,IDR,B2,Cancelled,Dennet Boffey,Airbus A320,6808.5
340,01H4EEMJCXD1S6CJGN1VSCASNF,American,Aurora,15/10/2022,OND,Guanfang,6/7/2023 19:26,Kirby Wilsone,Bigender,B2,USD,C3,On Time,Bertie Blackboro,Airbus A320,1405.11
341,01H4EEMJD23FF3VBGP5BA3QRRK,Delta,Goussainville,28/10/2022,VST,Tumbes,6/7/2023 06:11,Stefania Stoute,Female,A1,EUR,C3,Delayed,Bobbette Merioth,Embraer E190,5231.97
342,01H4EEMJD732HVFX4FBWH3RQ4B,Delta,Cachoeiras de Macacu,10/6/2022,ENO,Nanning,6/7/2023 17:12,Nikki Brummell,Genderfluid,C3,BRL,A1,On Time,Mignon Brunroth,Boeing 737,6806.29
343,01H4EEMJDCCA96S8BZB3J2ZWXA,Delta,San Cristóbal Verapaz,20/10/2022,PVC,Skien,6/7/2023 19:13,Syman Blaskett,Male,B2,GTQ,A1,Cancelled,Yancey Normabell,Boeing 737,5740.2
344,01H4EEMJDH3ATMTPEXRRDKBFY5,American,Madīnat Lab‘ūs,17/11/2022,SHY,Pag,6/7/2023 23:40,Tannie Ales,Genderfluid,A1,YER,A1,Cancelled,Gizela Fairnington,Airbus A320,5918.21
345,01H4EEMJDNT6NMFPZ6M8RB0BBR,United,Aldeia do Bispo,12/1/2022,PSU,Cijapar,6/7/2023 08:23,Manfred Brodway,Male,C3,EUR,A1,Cancelled,Darryl Heart,Boeing 737,4931.83
346,01H4EEMJDTGFJAYC33RBM3TTAR,United,Sanqu,21/10/2022,BFN,Bensonville,6/7/2023 07:56,Che Reaney,Male,C3,CNY,B2,Delayed,Jeffy Shotbolt,Boeing 737,5183.32
347,01H4EEMJDZ2EK1DQ4PZTKX2TYS,Delta,Kōnan,10/9/2022,IFO,Zagórze,6/7/2023 06:31,Shea Stanner,Male,A1,JPY,C3,Delayed,Pavel Willatt,Airbus A320,1630.64
348,01H4EEMJE4XP8T98J4CGRE3S7V,Delta,Hacıqabul,24/7/2022,SYD,Wilkowice,6/7/2023 13:07,Kaylyn Dunderdale,Polygender,C3,AZN,C3,Delayed,Ebba Linthead,Airbus A320,1182.95
349,01H4EEMJE9Y0RA1ABF7P6KNVXE,Delta,Säffle,19/5/2022,UCA,Shanggan,6/7/2023 16:54,Ashla Uman,Bigender,C3,SEK,C3,On Time,Renaud Abrehart,Embraer E190,9824.43
350,01H4EEMJEEGX1XZ407W1X15YTZ,American,Salento,25/5/2022,SNP,Long Xuyên,6/7/2023 01:06,Ardis Hanford,Female,B2,COP,B2,Delayed,Rosaline Venables,Airbus A320,7979.78
351,01H4EEMJEJ786YHTQCY6KHTPY3,United,Sao Hai,31/10/2022,EME,Padangtepung,6/7/2023 15:18,Chester Welband,Male,B2,THB,B2,On Time,Dalli Roxburch,Embraer E190,7791.54
352,01H4EEMJEQGN4TN0BD59HSZPK4,Delta,Unaí,29/11/2022,HLW,El Socorro,6/7/2023 22:03,Cathy Foux,Female,B2,BRL,B2,On Time,Cami Hanna,Airbus A320,4915.32
353,01H4EEMJEWPA214B8CPXD0BY5V,Delta,Birmingham,21/5/2022,KNM,Tabia,6/7/2023 00:34,Ami Saunier,Female,B2,USD,B2,Delayed,Fanni Kirlin,Airbus A320,7453.51
354,01H4EEMJF1ZHJBZH760FHNARKG,Delta,Dartang,21/3/2022,TJQ,Bokani,6/7/2023 16:48,Raeann Godney,Female,A1,CNY,C3,On Time,Aura Redler,Boeing 737,3731.1
355,01H4EEMJF5Y5C7YS0FK408JWWB,American,Nanbao,30/10/2022,PPL,Slobidka,6/7/2023 10:50,Josepha Rome,Non-binary,A1,CNY,A1,Delayed,Mildrid Brevetor,Embraer E190,1366.13
356,01H4EEMJFATPG7SQKCBM31DP9B,American,Yinchuan,1/12/2022,OMC,Guantian,6/7/2023 19:55,Nickie Benard,Male,C3,CNY,B2,Cancelled,Chick Garrold,Boeing 737,7225.22
357,01H4EEMJFFFJHE57BTJ2KFJ1N5,American,Wukeshu,23/5/2022,WME,Sokol,6/7/2023 06:55,Maighdiln Raund,Female,B2,CNY,A1,Delayed,Abbie Gosnall,Airbus A320,3567.14
358,01H4EEMJFM9EB0JWMAQ9SCRPMV,American,Cidolog,20/2/2022,CPB,Sumberjo,6/7/2023 00:01,Paxon Ingree,Male,A1,IDR,B2,Cancelled,Kristofer Marquess,Embraer E190,5470.14
359,01H4EEMJFS9NZFD659A4YC3GA3,Delta,Ramenki,4/7/2022,0,Kipen’,6/7/2023 15:42,Matty Ballinghall,Male,B2,RUB,C3,Delayed,Arch Biggam,Airbus A320,5920.74
360,01H4EEMJFX57Y9QD7XA5NDQ4Z1,United,Včelná,28/6/2022,BFH,Kabinda,6/7/2023 14:40,Luciano Atthowe,Genderqueer,A1,CZK,C3,Delayed,Erhart Couling,Airbus A320,3709.92
361,01H4EEMJG22ZF80AJ1P1FYHF8E,United,Kalungu,1/8/2022,YTU,Zorgo,6/7/2023 18:54,Evie Orteu,Female,B2,UGX,B2,Cancelled,Rosalynd Meldrum,Embraer E190,3717.73
362,01H4EEMJG746ZQA7TG5X3QZRF7,Delta,Uberaba,3/9/2022,YES,Antas,6/7/2023 01:46,Al Boldt,Bigender,B2,BRL,B2,On Time,Alexander Trenholm,Boeing 737,8299.6
