flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
2349,9419,RZS,Botswana,6/7/2023 07:25,Russia,12/5/2022,8.5,50,Myanmar,608.09,40.13,D4,Wanids Sallings,5,N67890,1095.74
2350,4435,YBQ,China,6/7/2023 21:11,Japan,24/3/2022,7.98,35,Czech Republic,64.3,23.04,D4,Vanna Littrick,6,N12345,1516.11
2351,1867,HAL,China,6/7/2023 01:23,Poland,16/12/2022,5.32,32,Peru,463.68,41.24,D4,Nikaniki Barnewille,9,N67890,4705.35
2352,1329,PAO,Albania,6/7/2023 01:31,Philippines,6/4/2022,11.34,82,Philippines,63.95,15.16,D4,Helaina Gratrix,9,N12345,3343.62
2353,7177,YWL,Bulgaria,6/7/2023 17:35,Netherlands,22/5/2022,5.73,85,Brazil,974.14,25.13,E5,Karie Haslin,9,N67890,4238.18
2354,3877,TRA,China,6/7/2023 05:00,Peru,8/3/2022,11.54,26,Kosovo,863.65,28.14,E5,Austina Dabnot,3,N67890,4343.41
2355,6307,UET,Mexico,6/7/2023 22:24,China,20/4/2022,21.93,19,Russia,501.89,39.79,F6,Ed Pettwood,9,N67890,2155.48
2356,7886,GLW,Peru,6/7/2023 19:26,China,8/10/2022,19.63,38,Portugal,911.6,45.05,D4,Anton Perry,1,N67890,856.43
2357,8849,LSE,China,6/7/2023 17:54,Philippines,25/8/2022,15.5,79,China,323.76,42.56,D4,Rochette Philimore,10,N12345,625.48
2358,1504,KSL,Colombia,6/7/2023 20:24,Indonesia,7/7/2022,22.25,27,Indonesia,459.33,17.51,D4,Kelila Guitton,9,N12345,2325.0
2359,9206,MBU,China,6/7/2023 23:06,China,6/4/2022,16.15,67,Portugal,67.84,0.59,D4,Chas Raccio,10,N12345,1090.31
2360,3526,PMG,Ukraine,6/7/2023 14:22,Indonesia,28/12/2022,14.78,43,Russia,417.79,6.47,E5,Jenilee Tramel,2,N67890,838.89
2361,8323,ERQ,China,6/7/2023 07:19,Indonesia,19/3/2022,21.66,85,Somalia,844.93,20.37,E5,Kassie Chanson,2,N67890,2296.44
2362,7968,GGW,Pakistan,6/7/2023 07:36,China,23/2/2022,9.56,58,China,957.83,48.07,E5,Tildi Tonepohl,9,NABCDE,3822.78
2363,3835,IPU,Portugal,6/7/2023 02:08,Thailand,29/4/2022,19.36,34,China,755.84,40.78,E5,Ashbey Durden,6,NABCDE,4244.81
2364,6800,YIG,United States,6/7/2023 14:25,China,28/12/2022,11.25,43,Indonesia,87.85,1.71,F6,Winna Woodson,6,N67890,4838.27
2365,1196,UTG,United States,6/7/2023 13:26,Sweden,27/8/2022,5.81,32,Thailand,651.68,37.2,D4,Vitia Franchi,1,N12345,120.63
2366,2921,CFD,China,6/7/2023 09:59,Brazil,30/1/2022,3.63,70,Indonesia,466.99,0.16,E5,Kristo Calyton,5,N67890,897.47
2367,7407,CKM,Poland,6/7/2023 16:59,Indonesia,17/3/2022,17.71,71,Czech Republic,167.31,10.56,D4,Maegan Farrow,8,N67890,3193.41
2368,560,TNE,Sweden,6/7/2023 14:37,Russia,12/2/2022,8.85,95,Slovenia,334.04,37.67,D4,Dorolice Brandassi,8,N12345,401.14
2369,433,AKB,Philippines,6/7/2023 06:12,France,18/1/2022,3.05,36,Indonesia,787.2,12.09,E5,Bevin Dawidowitsch,2,N12345,2370.13
2370,1801,SBD,Poland,6/7/2023 23:53,United States,2/11/2022,2.7,80,China,229.02,22.1,D4,Gilberto Gristhwaite,5,NABCDE,4277.75
2371,7204,YLT,Portugal,6/7/2023 04:20,Japan,1/8/2022,8.68,68,Argentina,363.81,37.37,F6,Ester Goodchild,6,N67890,931.65
2372,411,PSZ,Burkina Faso,6/7/2023 10:16,France,28/5/2022,5.18,27,Portugal,919.77,25.01,D4,Sal Simmgen,8,N67890,1149.18
2373,5928,MUJ,Vietnam,6/7/2023 08:03,Indonesia,27/5/2022,14.25,98,Serbia,207.02,22.87,F6,Naoma Trosdall,6,NABCDE,3979.06
2374,7141,IAS,Poland,6/7/2023 09:58,Brazil,24/12/2022,12.92,49,Russia,974.16,25.23,D4,Albert McKenna,7,N67890,1525.89
2375,1928,RSX,Kazakhstan,6/7/2023 11:35,Indonesia,18/11/2022,6.15,37,Mongolia,935.09,30.93,F6,Charles Martinelli,1,N12345,4893.89
2376,9785,MNQ,Serbia,6/7/2023 14:05,Russia,26/1/2022,23.4,76,China,738.95,2.12,E5,Sidonia Bartlomiejczyk,7,N67890,1822.14
2377,2657,RYN,Indonesia,6/7/2023 11:04,China,5/10/2022,19.52,85,China,659.12,15.28,D4,Angil Labone,4,N12345,3675.72
2378,462,MUP,Nicaragua,6/7/2023 05:24,Brazil,11/10/2022,15.87,97,Poland,540.84,25.15,D4,Boy Tuma,10,N67890,913.33
2379,6146,UTT,Malta,6/7/2023 05:24,Japan,16/9/2022,17.38,63,Poland,384.61,47.84,E5,Robby Hellmore,2,N67890,520.37
2380,4643,AOA,Honduras,6/7/2023 01:44,China,24/3/2022,22.61,83,China,654.94,40.47,F6,Sondra Ambrosoni,5,N67890,3311.63
2381,3746,MDU,Indonesia,6/7/2023 07:36,Portugal,21/10/2022,22.52,36,Czech Republic,349.29,31.87,F6,Brantley Meus,10,NABCDE,3385.89
2382,4094,YKM,France,6/7/2023 10:43,Czech Republic,15/4/2022,2.51,52,Tunisia,401.25,9.28,E5,Celle Dallywater,10,N67890,4062.29
2383,2660,IMQ,China,6/7/2023 18:53,Peru,6/10/2022,19.18,22,France,677.16,11.85,D4,Marijn Shepland,4,NABCDE,1849.55
2384,8261,REC,Japan,6/7/2023 00:36,Brazil,5/12/2022,21.88,20,Czech Republic,783.92,17.67,F6,Jsandye Burker,3,NABCDE,2239.31
2385,8136,DPE,China,6/7/2023 10:30,Argentina,12/10/2022,21.4,32,Portugal,261.48,49.9,D4,Cristian Chatres,1,N12345,2223.95
2386,7659,YOH,Indonesia,6/7/2023 19:29,Uganda,5/1/2022,12.66,22,Indonesia,99.31,39.97,D4,Kurtis Coneybeer,6,NABCDE,4405.63
2387,2713,BNA,Sweden,6/7/2023 17:23,Mexico,4/11/2022,16.05,72,Indonesia,700.41,7.6,E5,Silvan Billiard,8,N12345,3269.61
2388,6033,IEV,Philippines,6/7/2023 07:58,Czech Republic,16/5/2022,17.97,82,Portugal,960.84,31.28,F6,Henrieta Dublin,4,NABCDE,2457.66
2389,2042,DTW,United States,6/7/2023 02:06,Albania,25/9/2022,14.04,100,Brazil,605.65,2.74,E5,Dorotea Adey,4,NABCDE,2126.12
2390,3564,CVC,China,6/7/2023 12:01,Mongolia,29/1/2022,19.3,61,Indonesia,258.22,26.76,F6,Ranique Brimham,1,NABCDE,2883.37
2391,2769,BUX,China,6/7/2023 15:22,United States,20/10/2022,23.59,69,Kazakhstan,559.8,2.72,E5,Gloriana Bortolussi,1,N12345,4286.63
2392,1794,DIQ,Lithuania,6/7/2023 19:40,Philippines,18/8/2022,20.65,26,Portugal,303.45,31.01,F6,King Barclay,3,N67890,2441.49
2393,7395,BRO,Peru,6/7/2023 14:15,Thailand,2/2/2022,15.02,47,Indonesia,265.44,7.26,E5,Delia McHenry,4,NABCDE,1801.0
2394,9716,SRN,Japan,6/7/2023 14:34,China,27/11/2022,17.52,83,Malaysia,486.18,24.89,E5,Marlo Antliff,10,N67890,4247.34
2395,1903,DEB,Russia,6/7/2023 09:28,Poland,7/2/2022,17.0,53,Japan,905.29,2.23,D4,Rudolfo Tuff,9,N67890,3578.9
2396,1935,AKG,China,6/7/2023 02:50,France,29/5/2022,5.01,33,Brazil,642.66,21.43,D4,Dina Stredwick,7,N12345,3855.75
2397,8454,MGM,China,6/7/2023 14:13,Brazil,13/5/2022,7.88,93,Indonesia,68.58,49.43,F6,Constantina Pinock,7,NABCDE,2410.5
2398,9862,XOG,France,6/7/2023 21:57,Portugal,25/11/2022,16.76,22,Russia,542.54,41.71,E5,Tiena Mattityahou,3,N67890,1198.86
2399,3735,PUK,Poland,6/7/2023 21:25,Indonesia,3/7/2022,9.89,73,Argentina,360.23,17.9,E5,Pearl Tivolier,10,N67890,2470.66
2400,4761,REY,Indonesia,6/7/2023 03:44,Philippines,2/4/2022,3.64,60,Armenia,222.56,23.21,E5,Teresa Loud,2,N67890,1896.57
2401,9809,LAW,Poland,6/7/2023 13:19,Poland,25/12/2022,12.22,52,France,300.99,11.79,E5,Ileana Jakubczyk,3,N12345,2974.68
2402,1168,HUO,China,6/7/2023 03:11,Thailand,21/1/2022,16.89,58,Brazil,605.04,41.5,D4,Dorotea Trevers,10,N67890,823.7
2403,7548,AOO,China,6/7/2023 17:15,Brazil,11/1/2022,8.43,70,France,543.86,12.32,F6,Lexie Snalom,9,N12345,2427.74
2404,5853,KSD,Indonesia,6/7/2023 09:34,China,12/3/2022,2.34,87,Zambia,938.26,33.26,D4,Ilyssa Gerrit,4,N67890,4650.74
2405,5456,WET,Reunion,6/7/2023 08:25,Cameroon,11/1/2022,21.93,85,Yemen,997.12,48.3,F6,Gardiner Fidelus,1,N12345,1910.01
2406,3098,DHB,Jordan,6/7/2023 08:22,Indonesia,16/2/2022,16.3,49,Sweden,910.7,38.74,F6,Elinor Docksey,10,N12345,1658.2
2407,9880,YMT,Afghanistan,6/7/2023 11:58,China,20/7/2022,8.64,50,China,180.94,27.98,D4,Hastie Maginot,6,NABCDE,624.84
2408,1227,OIL,China,6/7/2023 11:53,China,12/4/2022,13.67,30,China,698.97,3.33,E5,Joly Jakolevitch,3,NABCDE,2672.44
2409,3065,BEB,United Kingdom,6/7/2023 11:12,Brazil,19/1/2022,8.98,20,China,924.15,5.01,F6,Kylie De Minico,3,N12345,4837.29
2410,4089,KNG,Thailand,6/7/2023 13:36,Philippines,10/7/2022,15.38,95,Indonesia,613.14,41.16,E5,Samuel Cheley,7,N67890,2599.67
2411,4450,YUL,Colombia,6/7/2023 01:39,Czech Republic,24/12/2022,10.92,33,Indonesia,587.7,46.83,E5,Ulrika Casaroli,1,N67890,123.94
2412,4528,HAD,Russia,6/7/2023 22:16,Colombia,14/12/2022,17.07,69,China,244.42,25.65,D4,Tawnya Marley,5,N12345,1628.22
2413,5130,CQS,Peru,6/7/2023 07:07,Poland,1/7/2022,3.84,82,China,884.89,38.43,D4,Tamar Cuer,1,N12345,3870.63
2414,4784,DDU,Indonesia,6/7/2023 16:38,France,9/1/2022,5.18,65,Philippines,434.15,12.2,E5,Coral Bigland,2,NABCDE,663.66
2415,6055,MEC,Indonesia,6/7/2023 09:37,Panama,4/6/2022,15.75,54,Portugal,261.45,15.61,D4,Donnie Witherden,9,N12345,2843.25
2416,4797,MBV,Nigeria,6/7/2023 00:11,Poland,14/2/2022,21.48,97,Poland,985.1,7.81,E5,Thane Siward,9,N12345,2761.44
2417,8299,IBL,Belarus,6/7/2023 19:36,Argentina,5/12/2022,6.51,27,Zambia,377.68,43.73,D4,Hashim Riley,6,N67890,4225.44
2418,2750,WEA,Vietnam,6/7/2023 14:01,Chile,15/10/2022,18.17,26,Poland,930.92,0.96,D4,Tobias Abdon,7,N67890,1559.08
2419,4843,DMK,China,6/7/2023 07:53,United States,24/3/2022,22.95,51,Colombia,944.95,20.09,D4,Monroe Montacute,7,N67890,4747.06
2420,7325,BTQ,China,6/7/2023 01:30,Russia,17/1/2022,14.44,69,Austria,424.13,1.22,E5,Birdie Udie,8,NABCDE,1374.48
2421,7683,KMJ,Sweden,6/7/2023 16:06,China,28/1/2022,21.53,58,United States,743.33,29.04,D4,Matilda Covotto,3,N67890,3000.6
2422,7533,BWT,Philippines,6/7/2023 13:08,France,27/7/2022,12.83,35,China,516.3,39.2,F6,Dionisio Clavering,1,N67890,3453.41
2423,6930,MUO,Russia,6/7/2023 12:04,Croatia,10/4/2022,2.0,89,Indonesia,115.75,8.87,E5,Moyna Kleeman,8,NABCDE,1609.41
2424,3056,TOE,China,6/7/2023 13:04,Indonesia,24/7/2022,18.37,44,Thailand,493.34,8.72,F6,Isa Gaitskell,3,N12345,4597.95
2425,8680,NKW,Russia,6/7/2023 00:41,China,7/8/2022,20.51,18,China,241.8,1.91,D4,Shandeigh Plum,4,N12345,400.75
2426,2923,ZBK,China,6/7/2023 17:42,Argentina,16/9/2022,23.56,48,Russia,944.29,18.29,D4,Hew Oakden,2,NABCDE,4263.65
2427,303,WLE,Indonesia,6/7/2023 03:15,China,11/9/2022,21.32,30,Indonesia,835.73,2.18,D4,Phineas Gover,10,N12345,797.99
2428,577,YQQ,China,6/7/2023 14:10,Indonesia,24/5/2022,10.13,57,China,52.56,32.81,E5,Harrison Humbell,3,N67890,3031.12
2429,8395,PCL,Russia,6/7/2023 18:21,Indonesia,23/9/2022,1.82,98,Tajikistan,183.07,31.23,E5,Glynda Moorwood,7,N67890,3308.2
2430,9584,CUP,Indonesia,6/7/2023 23:56,Indonesia,11/3/2022,5.25,76,China,112.38,39.84,D4,Fenelia Halwood,8,N12345,3319.58
2431,5725,TOF,Russia,6/7/2023 18:49,Philippines,5/11/2022,8.38,39,Poland,842.59,42.44,F6,Manny Shuttlewood,1,NABCDE,3224.02
2432,3746,WAA,Guatemala,6/7/2023 06:24,China,22/2/2022,17.33,98,American Samoa,534.23,3.39,D4,Abramo Clayson,8,NABCDE,1696.24
2433,9376,CHA,Philippines,6/7/2023 05:11,Indonesia,15/8/2022,2.62,90,Indonesia,815.22,17.67,E5,Zenia Fyrth,10,N67890,1956.82
2434,3978,SRF,China,6/7/2023 14:00,Indonesia,21/10/2022,15.88,24,Thailand,209.31,40.45,F6,Giovanna Castille,5,N12345,3426.8
2435,570,GEW,Russia,6/7/2023 12:56,Colombia,6/11/2022,14.77,40,China,734.87,7.14,F6,Pernell Larcier,10,NABCDE,3063.05
2436,4618,MUM,Nicaragua,6/7/2023 18:22,Greece,25/10/2022,10.54,87,Hungary,252.91,1.94,D4,Deeann Astley,1,N12345,2135.96
2437,1995,ROS,Honduras,6/7/2023 06:11,Poland,22/4/2022,8.14,49,France,608.54,19.6,F6,Stavros Robertucci,6,N67890,1901.64
2438,6580,DTN,Vietnam,6/7/2023 11:34,Croatia,7/2/2022,4.46,75,Indonesia,947.08,18.16,F6,Kaine Bellinger,2,N67890,4798.7
2439,8969,VOH,Russia,6/7/2023 05:48,France,5/6/2022,6.2,81,Nigeria,936.87,41.47,D4,Devland Domaschke,4,N67890,1635.74
2440,2505,0,Nigeria,6/7/2023 17:54,Ukraine,6/2/2022,20.62,28,Philippines,831.84,29.44,E5,Torrie Claricoats,3,N67890,530.8
2441,8003,YMA,Sweden,6/7/2023 02:43,Indonesia,11/9/2022,12.28,44,Russia,627.91,9.64,F6,Abel Pieper,8,NABCDE,4717.96
2442,5189,RGL,Thailand,6/7/2023 15:37,France,5/3/2022,17.73,54,Nigeria,687.66,47.57,E5,Nikolos Dimberline,4,N67890,2484.24
2443,145,BZS,United States,6/7/2023 12:58,South Africa,24/7/2022,14.67,33,Brazil,729.85,31.58,E5,Sly Presshaugh,3,N67890,4259.09
2444,8993,LUC,China,6/7/2023 00:31,China,1/9/2022,5.76,92,China,678.19,24.8,F6,Barde Skamell,8,N67890,3498.71
2445,3974,RIY,Jamaica,6/7/2023 15:48,East Timor,13/4/2022,6.52,89,Indonesia,383.59,46.37,F6,Ulises Antonucci,1,N12345,4362.43
2446,3457,KAC,Russia,6/7/2023 06:13,China,9/12/2022,4.34,72,Philippines,87.56,27.8,D4,Carri Arnell,8,N12345,967.16
2447,1049,JSR,Democratic Republic of the Congo,6/7/2023 13:40,United States,20/1/2022,23.54,27,Indonesia,817.38,34.58,F6,Gabbie Ellsworthe,8,NABCDE,4022.99
2448,4369,SBD,Moldova,6/7/2023 21:08,Bosnia and Herzegovina,20/10/2022,17.69,77,South Africa,327.69,39.77,E5,Annabelle Caverhill,1,N67890,1136.67
2449,7250,MYZ,Bosnia and Herzegovina,6/7/2023 10:27,Indonesia,4/5/2022,20.62,30,Brazil,962.38,0.29,D4,Addison Rumble,3,N67890,1349.3
2450,4125,OXD,Indonesia,6/7/2023 04:39,Philippines,1/7/2022,18.28,38,China,301.91,0.68,F6,Mathilde Leat,1,NABCDE,2473.95
2451,882,GSW,Indonesia,6/7/2023 03:10,China,28/7/2022,10.64,78,Russia,826.02,12.87,F6,Ware Vurley,2,N12345,1000.11
2452,9801,ZJG,Brazil,6/7/2023 12:51,China,14/5/2022,18.98,20,China,215.39,45.51,F6,Gaynor Worviell,3,N67890,3921.53
2453,6891,UOA,Russia,6/7/2023 04:36,Philippines,18/1/2022,6.02,54,China,312.25,42.61,D4,Sal Scading,10,NABCDE,450.06
2454,4207,DDD,Brazil,6/7/2023 20:04,Russia,31/5/2022,7.93,38,China,814.54,15.55,F6,Lucian Tokell,2,NABCDE,4341.25
2455,6791,ZTU,Japan,6/7/2023 00:39,Sri Lanka,30/3/2022,18.89,63,Luxembourg,193.57,4.4,F6,Kellsie Dohmer,7,N67890,3368.26
2456,3678,AFZ,Nigeria,6/7/2023 12:45,Russia,29/5/2022,21.51,54,Cyprus,862.1,1.71,D4,Lorelei Alyonov,10,NABCDE,4928.23
2457,4019,FAA,Russia,6/7/2023 01:02,Indonesia,12/4/2022,13.48,73,South Africa,469.43,29.76,F6,Kym Reap,6,NABCDE,2175.53
2458,2962,SWO,Czech Republic,6/7/2023 22:26,Syria,6/3/2022,1.14,40,South Africa,630.35,0.6,D4,Bev Richardes,9,NABCDE,964.07
2459,5756,SJJ,Egypt,6/7/2023 22:45,China,17/11/2022,17.49,27,Colombia,503.33,48.13,F6,Kally Provis,4,NABCDE,2156.71
2460,8355,YGW,Brazil,6/7/2023 05:22,South Africa,16/8/2022,14.02,28,China,317.58,33.8,E5,Kayne Bragg,1,N67890,4121.54
2461,2126,BUZ,Pakistan,6/7/2023 17:22,Philippines,7/6/2022,10.85,54,Albania,369.66,16.01,E5,Biron Downton,4,N12345,3821.78
2462,3123,RCA,Philippines,6/7/2023 17:23,China,10/1/2022,20.15,45,Madagascar,569.58,16.48,F6,Griffith Giffkins,4,N12345,1466.99
2463,2262,SDX,Albania,6/7/2023 12:38,China,15/11/2022,10.57,58,Sri Lanka,183.83,12.97,F6,Gillian Marsay,4,N67890,4941.01
2464,7116,LCC,Paraguay,6/7/2023 05:42,Indonesia,28/10/2022,10.95,92,Portugal,568.9,6.91,D4,Bond Dring,2,N12345,1722.8
2465,6216,SOH,Philippines,6/7/2023 02:04,China,7/12/2022,19.14,18,Russia,584.38,11.65,F6,Filmore Debney,5,N67890,282.73
2466,4332,SDE,France,6/7/2023 14:09,China,6/10/2022,14.86,20,Colombia,598.05,46.19,F6,Iorgo Eaglesham,9,N67890,2402.46
2467,6808,LYP,Russia,6/7/2023 18:05,Brazil,28/9/2022,2.91,21,Bangladesh,994.29,8.22,F6,Ester Kindley,6,N12345,4425.68
2468,7873,DMA,Czech Republic,6/7/2023 01:55,Peru,3/5/2022,13.05,46,Guatemala,278.36,47.23,E5,Obed Beetham,4,NABCDE,358.49
2469,8622,YYF,Costa Rica,6/7/2023 10:08,Russia,17/5/2022,7.11,34,Indonesia,180.42,25.02,F6,Donn Girard,3,N67890,3596.23
2470,9676,AAO,China,6/7/2023 04:03,New Zealand,15/3/2022,6.11,19,Cuba,588.83,37.77,D4,Serge Whatsize,10,N67890,2871.02
2471,3801,KAF,United States,6/7/2023 11:53,Poland,16/7/2022,8.04,41,Mongolia,580.11,49.93,F6,Urson La Croce,6,N67890,3252.37
2472,619,ISM,China,6/7/2023 03:40,China,19/1/2022,4.93,75,France,398.26,11.06,D4,Gaspard Josefs,10,N67890,2560.37
2473,2982,BZL,China,6/7/2023 06:31,Brazil,26/8/2022,17.53,27,France,719.03,9.98,D4,Arden Stolte,5,NABCDE,2067.09
2474,2483,0,Indonesia,6/7/2023 17:13,China,22/8/2022,14.57,24,Ukraine,625.71,44.42,D4,Taylor Fosserd,4,NABCDE,4755.3
2475,326,SHJ,Sweden,6/7/2023 17:27,Poland,13/4/2022,5.87,81,Greece,982.05,18.61,D4,Murial Kelk,6,N67890,3704.28
2476,3297,TNV,Finland,6/7/2023 23:02,Malaysia,18/5/2022,16.23,30,Ethiopia,94.67,38.96,F6,Marnie Kirvin,3,NABCDE,308.49
2477,9727,YCT,Portugal,6/7/2023 18:54,Syria,16/3/2022,18.53,24,Vietnam,573.01,25.95,F6,Stanton Hargess,10,N67890,2015.94
2478,7669,COR,United States,6/7/2023 12:04,Malta,4/11/2022,14.98,58,Sweden,856.34,20.45,E5,Alis Kendrew,9,N67890,2765.42
2479,2571,NIU,Portugal,6/7/2023 17:06,Thailand,24/2/2022,12.15,25,Poland,98.66,11.06,F6,David Gedney,3,NABCDE,3963.35
2480,4440,AID,China,6/7/2023 12:46,Germany,7/10/2022,14.26,59,Indonesia,50.05,20.67,F6,Lorene Orgen,3,N67890,1136.71
2481,1519,PHD,Japan,6/7/2023 05:21,United States,10/6/2022,19.67,48,Egypt,472.65,19.17,F6,Genia Shaxby,4,N12345,1203.83
2482,4308,KBY,Cuba,6/7/2023 21:47,Pakistan,16/4/2022,11.53,29,Colombia,340.35,2.78,D4,Katinka McShirrie,5,N12345,2435.43
2483,8582,KKM,Japan,6/7/2023 00:43,Indonesia,8/7/2022,18.24,88,Spain,480.98,28.51,E5,Ferrel Pahl,4,N67890,213.75
2484,2323,SVH,Slovenia,6/7/2023 16:15,Sweden,18/5/2022,7.67,52,Denmark,747.74,26.25,E5,Grissel Kew,3,N12345,148.81
2485,3166,SJF,Portugal,6/7/2023 18:59,China,9/8/2022,17.93,50,China,509.26,46.25,D4,Jen Midlar,6,N12345,3245.12
2486,4334,GAS,Peru,6/7/2023 13:49,Poland,21/4/2022,4.71,64,Sweden,809.58,32.68,D4,Simonette Tangye,10,N12345,400.56
2487,3890,HJR,Cameroon,6/7/2023 14:36,France,1/8/2022,10.44,31,Kyrgyzstan,706.78,12.18,E5,Madlen MacRorie,9,N12345,1477.74
2488,8122,SDE,China,6/7/2023 03:14,Philippines,12/2/2022,16.62,96,Philippines,375.44,6.98,D4,Wendie Lamonby,9,N67890,3207.88
2489,6054,CLM,Bulgaria,6/7/2023 21:27,China,1/3/2022,14.68,86,China,726.04,27.81,F6,Zonnya Mouse,5,N67890,2446.17
2490,806,NZL,China,6/7/2023 13:26,China,22/11/2022,5.14,100,Portugal,409.97,40.59,E5,Ariana Sieve,1,N12345,580.84
2491,3166,LTO,Poland,6/7/2023 05:42,Thailand,1/10/2022,7.24,67,Sri Lanka,172.35,43.21,F6,Joannes Felgate,2,N12345,2694.5
2492,6443,WMT,China,6/7/2023 16:27,Ukraine,1/12/2022,13.05,95,Ethiopia,526.65,43.88,F6,Wain Belloch,2,NABCDE,3065.66
2493,4607,DCT,Indonesia,6/7/2023 12:48,China,25/1/2022,21.83,44,China,425.79,45.61,F6,Gunilla Bonifant,7,NABCDE,2248.75
2494,2145,YUM,Ethiopia,6/7/2023 02:10,China,17/8/2022,5.11,60,China,435.55,24.28,D4,Regine Klamp,3,N12345,4474.09
2495,2552,FRZ,Russia,6/7/2023 06:55,Thailand,29/5/2022,16.1,49,Japan,701.65,12.02,E5,Terrel Austins,6,NABCDE,2764.23
2496,3280,SYC,Russia,6/7/2023 17:08,Philippines,6/7/2022,3.28,32,Serbia,595.88,23.69,F6,Chad Fullegar,6,N67890,1261.66
2497,7117,BNU,Nigeria,6/7/2023 20:10,Portugal,22/11/2022,21.35,56,China,431.43,38.05,E5,Kelsey Shillabeer,4,N12345,3242.75
2498,2023,MMB,Sweden,6/7/2023 19:55,Sweden,20/7/2022,18.81,57,Indonesia,427.75,15.07,E5,Gaynor Crosi,3,N12345,4683.34
2499,2189,BWH,Jamaica,6/7/2023 15:39,Brazil,29/5/2022,8.42,48,China,966.29,28.52,E5,Shae Melbourne,2,NABCDE,4138.85
2500,9966,SHD,Philippines,6/7/2023 23:02,Netherlands,7/8/2022,18.27,20,France,255.46,18.93,F6,Selia Armstead,8,N67890,1510.44
2501,6359,VGZ,Indonesia,6/7/2023 20:42,Tanzania,16/12/2022,5.17,99,Portugal,313.65,21.76,F6,Lorri Willgress,8,N12345,2884.61
2502,8583,ION,China,6/7/2023 00:19,Brazil,9/9/2022,11.78,68,Russia,565.05,22.73,E5,Thoma Butson,7,N12345,548.95
2503,567,KHJ,Comoros,6/7/2023 19:34,China,10/4/2022,14.09,96,Greece,541.86,41.55,F6,Bernie Portinari,4,NABCDE,359.67
2504,8499,HDM,Indonesia,6/7/2023 04:40,France,2/10/2022,1.77,66,Ethiopia,577.42,13.54,E5,Baird Sellack,3,NABCDE,270.12
2505,7969,BTY,Peru,6/7/2023 12:26,Democratic Republic of the Congo,30/11/2022,7.17,80,Indonesia,111.35,40.29,F6,Niko Gallard,4,N12345,4056.22
2506,6380,REA,South Africa,6/7/2023 07:59,China,5/8/2022,13.48,51,Canada,746.09,15.08,F6,Ganny Dummigan,7,N12345,4502.99
2507,5405,BFR,Indonesia,6/7/2023 13:49,Russia,20/12/2022,16.76,55,Venezuela,453.76,36.2,F6,Edd Groves,8,N67890,1269.32
2508,9771,SAM,Poland,6/7/2023 17:24,Poland,21/12/2022,12.69,42,Portugal,115.89,7.79,D4,Blaine Hedau,1,N12345,863.39
2509,7751,POA,China,6/7/2023 07:07,Indonesia,22/5/2022,23.33,87,Poland,271.33,49.87,D4,Benny Ivett,1,N12345,4238.11
2510,7297,OLD,Philippines,6/7/2023 04:20,United States,24/4/2022,3.48,47,Bulgaria,150.66,48.55,F6,Lionello Gocke,3,NABCDE,1848.1
2511,6347,MXU,Afghanistan,6/7/2023 08:54,Nigeria,20/12/2022,19.25,66,Mongolia,686.84,38.53,E5,Norby Bidder,9,N67890,4560.66
2512,2581,KBT,Hungary,6/7/2023 15:11,Paraguay,11/9/2022,12.6,94,Russia,322.04,26.3,E5,Bonnee Mooreed,10,N67890,3309.42
2513,9444,GUF,Brazil,6/7/2023 10:40,China,16/8/2022,20.98,31,Philippines,427.05,10.87,E5,Brynna Elvidge,10,N67890,4016.63
2514,4182,XSB,Indonesia,6/7/2023 23:32,France,2/6/2022,6.27,33,Ireland,295.81,34.47,F6,Angelle Helleckas,8,NABCDE,3269.97
2515,6692,UBR,Nigeria,6/7/2023 22:37,China,24/5/2022,17.99,83,Thailand,243.18,20.28,E5,Bernardine Ottey,4,N12345,2561.74
2516,3838,MAS,Indonesia,6/7/2023 08:34,Indonesia,28/3/2022,17.67,61,Bolivia,928.21,37.97,D4,Farlee Heibel,5,N67890,1206.53
2517,7897,UVF,Canada,6/7/2023 13:31,Serbia,9/6/2022,23.41,82,Mexico,771.32,47.69,F6,Oralla Yeabsley,5,NABCDE,3942.33
2518,3444,GLD,China,6/7/2023 18:01,Czech Republic,19/5/2022,15.23,78,Finland,909.9,27.55,E5,Channa Napoleon,7,N67890,1998.9
2519,9938,AMO,Indonesia,6/7/2023 04:53,Philippines,19/10/2022,10.55,38,Poland,186.11,14.35,D4,Traver Greeson,2,N67890,4842.84
2520,9349,AIZ,Russia,6/7/2023 16:55,Indonesia,6/1/2022,15.85,59,North Korea,981.17,28.56,E5,Fransisco Klaves,1,N12345,2973.38
2521,6569,AIY,Belarus,6/7/2023 16:48,Indonesia,3/11/2022,19.25,52,Indonesia,397.48,18.96,D4,Aubree Gilardi,9,N12345,3989.76
2522,6407,EDW,United States,6/7/2023 09:59,Ukraine,23/6/2022,2.48,85,Poland,915.17,3.77,F6,Angel Hustings,5,N12345,3685.73
2523,7579,MAD,Yemen,6/7/2023 23:05,Brazil,22/4/2022,12.72,21,Croatia,749.22,34.62,E5,Guthrey Grigoli,4,N67890,4480.8
