id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
1241,01H4EEMNM39JW025QR2D76P2AK,American,Mangge,21/2/2022,GRK,Hujia,6/7/2023 04:43,Wilburt Dunton,Male,C3,IDR,A1,Cancelled,Millard Gai,Airbus A320,3858.0
1242,01H4EEMNM619VP4RFC8EJ99JBQ,American,Dawuhan,5/4/2022,DMM,Karang Kulon,6/7/2023 01:10,Decca Lathwood,Male,C3,IDR,B2,On Time,Rutledge Demschke,Airbus A320,1225.66
1243,01H4EEMNM8SJBCAQ5VDC06CXAA,American,Luzon,12/11/2022,FAI,Boticas,6/7/2023 14:04,Martin Baudi,Male,A1,PHP,C3,On Time,Grady Crosser,Boeing 737,9893.07
1244,01H4EEMNMB8ZC3WY2WQB30WF6X,American,Tanumshede,26/3/2022,BFW,Cirangrang,6/7/2023 01:55,Frederique Baff,Female,B2,SEK,A1,Cancelled,Jeni McCready,Boeing 737,1578.28
1245,01H4EEMNME6TKBR5S6F5XNSWR0,Delta,‘Akko,21/12/2022,YTY,New York City,6/7/2023 00:58,Yulma Crecy,Male,A1,ILS,C3,On Time,Tibold Rouge,Airbus A320,6519.34
1246,01H4EEMNMHFW9V75GZ80PKAV7Y,American,Ongkharak,25/4/2022,BYA,Karnice,6/7/2023 12:00,Ariel Rubra,Male,C3,THB,B2,Cancelled,Monroe Mahaddy,Airbus A320,4541.14
1247,01H4EEMNMMYQR3QJMCM83G8KM2,Delta,Cileuya,18/11/2022,BYX,Tours,6/7/2023 03:53,Astra Wreight,Female,B2,IDR,C3,Cancelled,Gilligan Perree,Airbus A320,6527.11
1248,01H4EEMNMQ6YES0A4T3T10FPC6,American,Su-ngai Kolok,12/9/2022,KIE,Yongle,6/7/2023 13:36,Wenonah Coot,Polygender,C3,THB,C3,Delayed,Quintin Weatherill,Embraer E190,9064.07
1249,01H4EEMNMTX2X6ESYAV8CZ0TXK,Delta,Safotulafai,19/4/2022,XIQ,Rancabolang,6/7/2023 05:23,Alvan Burkin,Male,A1,WST,A1,Delayed,Berne Benoit,Boeing 737,2886.12
1250,01H4EEMNMXTPQCKZ7ZM9HF01NK,American,Yanmen,21/2/2022,DNI,Metsovo,6/7/2023 14:51,Trenna Emmines,Female,B2,CNY,C3,Delayed,Daphne Wooland,Airbus A320,6670.19
1251,01H4EEMNN0JGPM4SFKZM022WTS,American,Tosu,27/2/2022,MHZ,Kamárai,6/7/2023 10:26,Don Hatliff,Male,B2,JPY,B2,On Time,Niki Wrettum,Airbus A320,6653.62
1252,01H4EEMNN26BWDX3GYDP2RWCRT,United,Gostivar,16/8/2022,INT,Weichanglu,6/7/2023 21:54,Johnna Lampett,Female,B2,MKD,A1,Cancelled,Charmaine Glendinning,Airbus A320,4428.01
1253,01H4EEMNN5J4ES7AZ9EWXFRMBN,American,Castanheira de Pêra,26/8/2022,AYS,Washington,6/7/2023 02:32,Gerri Stirrip,Female,A1,EUR,B2,Cancelled,Catarina Dashwood,Boeing 737,8719.4
1254,01H4EEMNN8XFSQPAVXWY2J0XZ9,United,Santiago de María,29/6/2022,MRJ,Nuuk,6/7/2023 19:09,Harris Appleby,Male,B2,USD,B2,On Time,Lincoln Legate,Embraer E190,4386.08
1255,01H4EEMNNB34FW28STV413T9HQ,American,Port Louis,13/12/2022,RBV,Cochrane,6/7/2023 23:24,Annamarie Acuna,Female,B2,MUR,A1,On Time,Ayn Maria,Embraer E190,5479.65
1256,01H4EEMNNEX8FKJSFESC8X4259,Delta,Heydərabad,18/5/2022,BNO,Macapo,6/7/2023 18:00,Mair Antat,Female,B2,AZN,A1,Cancelled,Issie Sushams,Boeing 737,5108.33
1257,01H4EEMNNHPZTFHDJFJ44VME2Y,United,Morales,10/11/2022,BNF,Taoyuan,6/7/2023 14:25,Phoebe Averay,Female,B2,COP,B2,Cancelled,Randee Cutmare,Boeing 737,8210.28
1258,01H4EEMNNKH3QXKEGCR6GXTS0E,Delta,Dongshan,11/6/2022,TKM,Les Sables-d'Olonne,6/7/2023 02:47,Isacco Blum,Male,B2,CNY,B2,Delayed,Winfield Marmon,Embraer E190,4639.14
1259,01H4EEMNNP0JHJ2F83DW0TDQWP,American,Cijeungjing Kaler,13/7/2022,AET,Goujie,6/7/2023 11:34,Niko Cardenosa,Male,A1,IDR,B2,Cancelled,Obadias Chippindall,Embraer E190,2699.97
1260,01H4EEMNNSPH1QW9QH0YNYCB4B,Delta,Croix,15/4/2022,FKB,Kayangel,6/7/2023 05:24,Gwenora Agate,Female,A1,EUR,B2,Delayed,Debbi Southard,Embraer E190,1801.65
1261,01H4EEMNP04EP3NBDEQETRKY71,Delta,Zliten,18/3/2022,WUN,Kōnosu,6/7/2023 01:30,Leticia Hellsdon,Female,A1,LYD,A1,On Time,Jaclyn Burnett,Embraer E190,3809.59
1262,01H4EEMNP5W9W2SQJCGQ383NFE,Delta,Upi,12/5/2022,AGA,Yanjiang,6/7/2023 05:58,Tobiah Corstorphine,Male,C3,PHP,C3,Cancelled,Con De Souza,Embraer E190,7640.89
1263,01H4EEMNPAGV585B3X2MSRRRY6,American,Đắk Mâm,26/9/2022,AOE,Châlons-en-Champagne,6/7/2023 20:38,Chan Blazej,Male,B2,VND,C3,Delayed,Bay Holmyard,Airbus A320,3317.11
1264,01H4EEMNPF0A99SWR510HDSKXT,American,Brandfort,2/3/2022,RIB,Portela,6/7/2023 15:04,Finley Christaeas,Male,B2,ZAR,B2,On Time,Franny Whitfeld,Embraer E190,1510.88
1265,01H4EEMNPK1WAJ88TNZ3SC6A79,United,Chang’an,10/10/2022,RPX,Chigorodó,6/7/2023 12:17,Krystal Verrier,Female,B2,CNY,C3,Delayed,Camellia Delnevo,Airbus A320,9094.12
1266,01H4EEMNPRCPGG9PH29NVYS3H1,United,Nuradilovo,10/1/2022,CNT,Libertad,6/7/2023 09:35,Dannie Starmer,Female,B2,RUB,A1,Cancelled,Maggee Leman,Boeing 737,7674.02
1267,01H4EEMNPXE46GXSHH4Z9ZAMCZ,United,Sindanghayu,2/1/2022,MHZ,Itapagé,6/7/2023 05:11,Junette Coltart,Female,C3,IDR,B2,Delayed,Elane Stubbs,Airbus A320,2589.64
1268,01H4EEMNQ28531N5W0M69TA9FW,Delta,Unity,1/7/2022,SCV,Valladolid,6/7/2023 19:41,Victor Wallbutton,Male,A1,CAD,C3,Cancelled,Padraic Pock,Embraer E190,3015.28
1269,01H4EEMNQ7QR1DTWPW8SE1BJZS,Delta,Santa María de Caparo,20/10/2022,ISQ,Bultfontein,6/7/2023 04:01,Friedrick Boldison,Male,C3,VEF,A1,Delayed,Geoffrey Graben,Boeing 737,7875.71
1270,01H4EEMNQBT4H8Y1RCSDZM950Z,United,Pervomays’ke,11/3/2022,SYX,Sebulu,6/7/2023 22:10,Bernhard Nesey,Agender,A1,UAH,B2,On Time,Amanda Pepperill,Embraer E190,3788.42
1271,01H4EEMNQG3A0NVDX0SB7WA5RT,United,Carvalho,18/7/2022,MJC,Guohe,6/7/2023 21:55,Briney Norridge,Bigender,B2,EUR,C3,Delayed,Car Hiskey,Boeing 737,3272.19
1272,01H4EEMNQNYYNQ0FV873QDZZTP,United,Orenburg,18/12/2022,QDB,Quellouno,6/7/2023 01:16,Alva Mattholie,Male,A1,RUB,A1,Cancelled,Gideon Vowells,Airbus A320,1104.37
1273,01H4EEMNQVGZRQCTS71SAXMRBA,Delta,Dongwan,15/12/2022,WAD,Ipoh,6/7/2023 15:59,Faydra Walstow,Female,C3,CNY,B2,On Time,Shirley Redihalgh,Airbus A320,1793.83
1274,01H4EEMNR1HQ112Z9GZMJ4HTM6,American,Resende,3/10/2022,UCB,New York City,6/7/2023 18:52,Juanita Eric,Female,A1,BRL,B2,On Time,Lethia Collumbell,Airbus A320,4251.98
1275,01H4EEMNR7MEWFVN8VX8TPQHEV,United,Quỳ Châu,27/10/2022,ZRJ,Nanshe,6/7/2023 23:36,Gaynor Maymand,Female,B2,VND,A1,On Time,Brianna Paule,Airbus A320,9752.32
1276,01H4EEMNRE5QKV4QQ94Z08D9T5,Delta,Pledo,5/3/2022,LDH,Zhuyang,6/7/2023 11:48,Renata Iskower,Female,A1,IDR,B2,Delayed,Carmencita Deevey,Boeing 737,9471.86
1277,01H4EEMNRKPZPG05E52HWHK440,United,São Pedro do Estoril,26/12/2022,PTJ,Tanabi,6/7/2023 19:25,Fern Rainsbury,Female,B2,EUR,C3,Delayed,Ag Gaine,Boeing 737,2021.8
1278,01H4EEMNRS1MD5DHBVCNERBX9P,Delta,Krasnaya Gorka,12/7/2022,OTZ,Juḩr ad Dīk,6/7/2023 19:28,Griffie Linzey,Bigender,A1,RUB,B2,On Time,Tamera Troyes,Boeing 737,2976.21
1279,01H4EEMNRY7BRDNB9AJDM2ZZX9,United,Khanabad,4/2/2022,MUC,Sitrah,6/7/2023 18:26,Jeromy Gages,Bigender,A1,AFN,A1,Delayed,Emmalee Rainy,Airbus A320,7269.25
1280,01H4EEMNS2YPVQXCYQJQDBYFXA,United,Oravais,2/11/2022,PUK,Palon,6/7/2023 15:46,Murielle Clayton,Female,C3,EUR,C3,Cancelled,Pandora Tabbernor,Embraer E190,8227.96
1281,01H4EEMNS6WC0RMEX0Y65V95RY,United,Xiangride,11/5/2022,YZX,Póvoa,6/7/2023 17:52,Dasie Petticrow,Genderqueer,A1,CNY,B2,Delayed,Harriette Togwell,Boeing 737,7751.21
1282,01H4EEMNSBBMGZJ4VEAGSABJ3Q,Delta,Machala,4/9/2022,GJM,Sevilla,6/7/2023 01:48,Pattin D'Orsay,Male,B2,USD,C3,Cancelled,Kerk Orcott,Airbus A320,9197.83
1283,01H4EEMNSG8ZW0GMM0TD32AY1Z,American,Pangushan,12/12/2022,IFU,Oumé,6/7/2023 11:25,Yehudi Blader,Male,C3,CNY,B2,Delayed,Skippie Railton,Airbus A320,7886.34
1284,01H4EEMNSMFQ3N9BT3YPB2B9G7,United,Kulykiv,13/9/2022,BOG,Marystown,6/7/2023 11:33,Cash Henri,Agender,A1,UAH,A1,On Time,Flinn de Keep,Airbus A320,4945.35
1285,01H4EEMNSV8735750TSPJRVY34,American,Pembroke,25/6/2022,TMO,Saint-Étienne-du-Rouvray,6/7/2023 03:49,Bell Grisewood,Female,B2,EUR,B2,On Time,Ardyce Wanless,Embraer E190,5572.12
1286,01H4EEMNT1TC177RR6R65K5W9A,Delta,Shtip,5/10/2022,SKH,Kafr ad Dīk,6/7/2023 17:22,Otho Gasson,Male,C3,MKD,B2,Delayed,Hailey Cohan,Boeing 737,1004.74
1287,01H4EEMNT8NGJEXRTFGFYNZQCN,American,Klau,9/5/2022,ENK,Shitan,6/7/2023 10:46,Patty Valentelli,Male,A1,IDR,A1,On Time,Dillie Ceccoli,Embraer E190,9599.92
1288,01H4EEMNTFJQD5N08DRCS6PPAE,United,Sourotí,17/10/2022,VRU,Baltimore,6/7/2023 01:00,Christen Plewman,Genderqueer,A1,EUR,C3,Delayed,Morgen Tee,Airbus A320,7078.66
1289,01H4EEMNTNQXEBV1CE7AVD33D0,Delta,Yanshou,19/7/2022,OUR,Nguékhokh,6/7/2023 20:36,Gwenette Tummasutti,Polygender,C3,CNY,B2,On Time,Maxine Patley,Boeing 737,2217.88
1290,01H4EEMNTVPERWJ31DZJTQCQ15,American,Manalad,14/5/2022,YYZ,El Regalo,6/7/2023 01:36,Tine Herrero,Female,A1,PHP,A1,On Time,Rhoda Larvin,Embraer E190,8630.28
1291,01H4EEMNV2E9NV04NTZD0P5SQJ,American,Leworook,9/3/2022,ONL,Leuwihalang,6/7/2023 21:47,Taite Gildroy,Male,B2,IDR,A1,Cancelled,Karel Songust,Boeing 737,7089.59
1292,01H4EEMNV9Q32RWJX3XSNSRRRJ,Delta,Alto Barinas,20/4/2022,EEK,Caotang,6/7/2023 12:18,Gwendolyn Hayen,Female,B2,VEF,B2,On Time,Shawnee Askie,Embraer E190,6602.36
1293,01H4EEMNVF2HCBVE8FBRHBH6FV,American,Karangmelok,19/8/2022,GDP,Los Tangos,6/7/2023 11:30,Maible Hicken,Female,B2,IDR,B2,On Time,Cori Chilvers,Boeing 737,3157.61
1294,01H4EEMNVPGWQMFTB4AMZATTKK,Delta,Nanaimo,17/2/2022,MQV,Calatrava,6/7/2023 12:48,Timmi Gooddy,Female,C3,CAD,C3,On Time,Godiva Bukowski,Boeing 737,5780.86
1295,01H4EEMNVWW8EJ176MGD15A3SH,Delta,Timon,9/4/2022,TRW,Anmore,6/7/2023 09:10,Madel Murdie,Female,A1,IDR,C3,Cancelled,Dianemarie Cullagh,Airbus A320,2512.36
1296,01H4EEMNW2HNE6JZA2X5QB46Z3,United,Tianxin,7/3/2022,SWD,Néa Vrasná,6/7/2023 10:34,Alfy Hanmore,Male,C3,CNY,A1,On Time,Hobard Izaks,Airbus A320,2440.56
1297,01H4EEMNW992GE7T2G353SJ4A0,United,Marihatag,17/1/2022,MYV,Shilong,6/7/2023 05:39,Guenevere Keelan,Genderfluid,C3,PHP,B2,On Time,Leigh Bellocht,Airbus A320,6432.16
1298,01H4EEMNWG1T2YXYDNVCS21PX0,Delta,‘Amd,21/6/2022,KEM,Gaotian,6/7/2023 21:18,Hazel Georgeau,Male,A1,YER,A1,On Time,Alexander Ninnis,Airbus A320,7460.45
1299,01H4EEMNWQYB3X7WJECPNBH5PB,Delta,Palmas Bellas,24/9/2022,KOX,Tampa,6/7/2023 13:45,Jerrilyn Tappin,Female,B2,PAB,A1,On Time,Leta Klausen,Embraer E190,2614.18
1300,01H4EEMNWYGDY27GN4W873KR8Y,United,Portland,7/6/2022,KNS,Liwale,6/7/2023 22:05,Jaymee Yarrow,Female,A1,USD,A1,Delayed,Zita Trenbey,Boeing 737,3230.9
1301,01H4EEMNX5RKSQ049QDTPV4KDH,Delta,Seixo Alvo,27/1/2022,MNE,Piippola,6/7/2023 00:46,Jeth Canlin,Male,B2,EUR,B2,Delayed,Lou Tailour,Boeing 737,7962.91
1302,01H4EEMNXC3NRBXP8WNVKS5YPM,Delta,Barvinkove,29/5/2022,PVU,Tanbu,6/7/2023 23:56,Essy Roderighi,Genderfluid,A1,UAH,B2,Delayed,Brenda Morman,Embraer E190,7552.34
1303,01H4EEMNXKGH4HER0H90QAY2DM,American,Kačanik,7/8/2022,SDK,Haoyi,6/7/2023 22:30,Georgi Matherson,Male,A1,EUR,C3,Delayed,Shep Sammonds,Embraer E190,9304.05
1304,01H4EEMNXSN6JQ4NNX4AN5Y4HD,American,Tramandaí,10/8/2022,MJM,Pernå,6/7/2023 15:20,Pinchas Hollow,Male,C3,BRL,A1,Delayed,Waite Beaufoy,Embraer E190,7911.19
1305,01H4EEMNXZT486A6W30H2Q5C7M,Delta,Gijon,14/5/2022,EBD,Alfta,6/7/2023 20:21,Dory Reeders,Male,B2,EUR,A1,On Time,Berk Goldin,Airbus A320,2239.6
1306,01H4EEMNY4PNK5XP6D2TSPAVXX,Delta,Tanza,5/2/2022,PRA,Tashang,6/7/2023 19:51,Lockwood Friday,Male,A1,PHP,C3,On Time,Thibaut Raithbie,Boeing 737,6799.95
1307,01H4EEMNY96HP5417G194N3D4B,Delta,Sơn Tịnh,2/2/2022,APU,Yanda Bayo,6/7/2023 01:23,Chilton Owain,Male,B2,VND,C3,On Time,Randie Flowith,Embraer E190,3841.04
1308,01H4EEMNYFFDZ2WQ477MRSJGQQ,American,Hällefors,2/10/2022,PRI,Novovasylivka,6/7/2023 07:21,Marcel Miners,Male,C3,SEK,A1,On Time,Hadleigh Ellif,Boeing 737,4213.83
1309,01H4EEMNYN0RH3YVVBY0QJKW47,American,Kugluktuk,18/5/2022,BCP,Žabljak,6/7/2023 03:41,Lockwood Pethrick,Male,B2,CAD,C3,On Time,Curtice Ortiga,Boeing 737,4995.3
1310,01H4EEMNYSM7KM9J4FK6HJHTZ1,American,Göteborg,2/1/2022,PND,Shalkar,6/7/2023 16:20,Ignazio Cullingworth,Male,B2,SEK,A1,On Time,D'arcy Fieldstone,Boeing 737,4749.63
1311,01H4EEMNYX9R5XBQPW42A3CDSN,United,Meishan,13/10/2022,MIE,La Quiaca,6/7/2023 19:21,Marsiella Dabner,Female,C3,CNY,C3,Delayed,Nikaniki Hammerson,Boeing 737,9837.95
1312,01H4EEMNZ12B2K5V8NFCDCAPN9,American,Staré Město,21/1/2022,BRE,Buenos Aires,6/7/2023 04:09,Iver Pothergill,Male,B2,CZK,C3,Delayed,Charles Yates,Airbus A320,6449.1
1313,01H4EEMNZ82NEE4BGDT1DQE293,Delta,Kaltungo,17/1/2022,JKG,Zuénoula,6/7/2023 02:34,Frasier Cleator,Male,B2,NGN,A1,Cancelled,Kerry Cutts,Airbus A320,9524.08
1314,01H4EEMNZC1EANC1RTMSYZEEB8,American,Qinā,10/8/2022,CQD,Alverca do Ribatejo,6/7/2023 06:54,Tarra Kells,Female,A1,EGP,C3,Delayed,Jaime O'Docherty,Boeing 737,6581.03
1315,01H4EEMNZHDPQQMKB5B15JHNFX,Delta,Ljungby,26/4/2022,DAB,Diavatós,6/7/2023 05:33,Cyril Greschke,Male,B2,SEK,C3,On Time,Richmound Doogue,Embraer E190,1092.33
1316,01H4EEMNZP7BJBPBCB7AF77R6B,American,Sriwing,14/6/2022,MFL,Mella,6/7/2023 22:56,Lyndsey Ethelstone,Agender,B2,IDR,A1,Cancelled,Sylvan Alenin,Embraer E190,9072.55
1317,01H4EEMNZV0TEPH3QY6RKSPN27,Delta,Tanay,25/3/2022,WTS,Tongjiang,6/7/2023 18:01,Bernardina Martelet,Female,A1,PHP,A1,Delayed,Elise Goodinson,Boeing 737,9762.23
1318,01H4EEMP001YA2BHVWZAMWVEAD,United,Casais de Vera Cruz,17/8/2022,GQQ,Lusk,6/7/2023 06:33,Wright Bewshaw,Male,A1,EUR,A1,Delayed,Martin Clemendet,Embraer E190,7434.56
1319,01H4EEMP05C0PH2MX5FV5T4DKY,Delta,Gaspar,30/9/2022,MTU,Souziqiu,6/7/2023 02:48,Ethe Felgate,Male,C3,BRL,A1,On Time,Saleem Fitzsymonds,Boeing 737,9870.66
1320,01H4EEMP0ANQXGWSQD8FVFV52X,American,Krajan Dua Putukrejo,30/6/2022,OLA,Gracias,6/7/2023 16:27,Malanie Karran,Female,A1,IDR,C3,On Time,Amity Wimms,Airbus A320,8430.46
1321,01H4EEMP0HMYMMRVAJTCQ71ETT,American,Vitina,19/3/2022,DEM,Tacna,6/7/2023 14:34,Freddie Sheircliffe,Female,B2,EUR,C3,Cancelled,Ted Darleston,Boeing 737,4259.27
1322,01H4EEMP8DMZT3FS8HTAAXAKAB,Delta,Nkurenkuru,13/2/2022,YYG,Inayauan,6/7/2023 16:09,Darn Worrall,Male,B2,NAD,C3,Cancelled,Erhart M'Quharge,Airbus A320,2816.45
1323,01H4EEMP8GXSSPH7N8PDM8ZFKF,Delta,Ichupampa,8/12/2022,PVA,Madjeouéni,6/7/2023 19:48,Sully Meckiff,Male,C3,PEN,B2,On Time,Carl Catmull,Airbus A320,1333.74
1324,01H4EEMP8KQZ8GCVP0J2P40ZVK,American,Daming,30/3/2022,CCV,Junqueiro,6/7/2023 00:40,Bryon Avrahamy,Male,B2,CNY,C3,Cancelled,Perice Alderson,Embraer E190,9447.59
1325,01H4EEMP8PA17XDQAWDSSF2361,United,Dayou,24/11/2022,BSW,Timaru,6/7/2023 13:27,Hube Blaise,Male,B2,CNY,C3,Delayed,Millard Boman,Boeing 737,8830.14
1326,01H4EEMP8SBR9Y9PFHYK54TH36,United,Jiaocheng,25/6/2022,GLU,Taurage,6/7/2023 04:27,Modesty Brotheridge,Female,B2,CNY,A1,Delayed,Phillida Ducarel,Boeing 737,6900.79
1327,01H4EEMP8W0NHBHW9N3F07Y9EN,Delta,Wasior,25/3/2022,DPE,Jingyao,6/7/2023 11:54,Reagen Taphouse,Male,A1,IDR,B2,Cancelled,Marion Livick,Embraer E190,1745.85
1328,01H4EEMP8YQF3P818GACX8Z1HS,American,Bayt al ‘Awābī,18/4/2022,TCP,Lidu,6/7/2023 19:26,Kiley Rolfo,Female,A1,OMR,C3,Delayed,Christa Scown,Boeing 737,6798.98
1329,01H4EEMP915C2NEKFTWAZY8R47,American,Zeerust,5/1/2022,NEN,Bendorubuh,6/7/2023 20:38,Marv Hellyer,Male,A1,ZAR,B2,On Time,Esdras Claris,Airbus A320,9065.8
1330,01H4EEMP94YBQMFV7W242PA0G1,American,Costa de Rios Frios,26/11/2022,BHT,Datarsitu,6/7/2023 19:31,Emma Obee,Female,B2,EUR,B2,Delayed,Ardelis Szymanek,Embraer E190,2485.07
1331,01H4EEMP976XJHD3EE1HVECQG7,United,Santo Domingo Oeste,23/3/2022,BWY,Meia Via,6/7/2023 22:57,Rutger Colomb,Male,C3,DOP,C3,Delayed,Matthias Pluck,Embraer E190,7155.69
1332,01H4EEMP9AMQA13K0FV572S3GT,Delta,Paris 15,9/2/2022,PLQ,Bambous Virieux,6/7/2023 17:53,Hoebart Norgate,Male,B2,EUR,B2,On Time,Foster Fargie,Boeing 737,3343.33
1333,01H4EEMP9CHTC13CR05XQ8Q0JR,American,Ad Dimnah,22/12/2022,PMY,Port-au-Prince,6/7/2023 14:37,Carlita Frenzl,Female,B2,YER,B2,Cancelled,Justine Peevor,Airbus A320,7893.08
1334,01H4EEMP9F0BRV1RVHXSWS519M,United,Kajuru,30/12/2022,SGN,Qiaozi,6/7/2023 13:26,Otha Piggford,Female,C3,NGN,B2,On Time,Nana Gilmore,Embraer E190,4427.17
1335,01H4EEMP9JNHZ1XHSHAGG3F7J2,Delta,Poitiers,28/9/2022,NRR,Bintang,6/7/2023 21:47,Kalinda Thurston,Genderqueer,C3,EUR,B2,Delayed,Cristine MacEntee,Boeing 737,7310.07
1336,01H4EEMP9NKE6P5GB2JQEY3BC9,United,Gashua,14/5/2022,PGF,Qinxi,6/7/2023 08:54,Freemon Ream,Male,A1,NGN,B2,Delayed,Aymer Warboys,Boeing 737,8712.74
1337,01H4EEMP9RHF3QB8YW8M46Y237,Delta,Tanahgrogot,28/1/2022,MQZ,Karak City,6/7/2023 19:35,Wilfred Blissett,Male,B2,IDR,B2,On Time,Care Durbin,Embraer E190,7469.66
1338,01H4EEMP9TK6J8SSZZ4D8NKSX0,American,Chengyue,15/6/2022,KDP,Paranaíba,6/7/2023 15:40,Inga Faers,Female,A1,CNY,C3,Delayed,Sallee Folbig,Airbus A320,5712.8
1339,01H4EEMP9XXDX3HRBAPRN5P62Q,United,Bela Vista,4/9/2022,SDM,Ivanovka,6/7/2023 09:06,Giovanni Widdowson,Male,A1,BRL,C3,Cancelled,Alano Coundley,Boeing 737,5654.15
1340,01H4EEMPA0F53H14VB7WSECJY6,American,Sumberkertokrajan,3/4/2022,YIO,Maki,6/7/2023 19:08,Talbert Leverington,Male,C3,IDR,A1,Delayed,Ive Andrag,Boeing 737,2729.02
1341,01H4EEMPA3M8V7SY6TYC3AN89N,United,Piojó,1/10/2022,KMM,Jedlina-Zdrój,6/7/2023 04:27,Sara-ann McDermott,Female,B2,COP,A1,On Time,Cymbre Kubacki,Boeing 737,2834.65
1342,01H4EEMPA5KWK76VKYAVQM8D5Z,Delta,Hellevoetsluis,16/12/2022,RDR,Gävle,6/7/2023 21:52,Cate Williamson,Female,C3,EUR,A1,Cancelled,Alberta Byrd,Embraer E190,9371.96
1343,01H4EEMPA8RKCEQKQP9G72H2HB,American,Bao’an,8/8/2022,TRV,Środa Wielkopolska,6/7/2023 06:06,Raoul Kiraly,Male,C3,CNY,A1,Delayed,Thorn Gunston,Boeing 737,4278.87
1344,01H4EEMPAB4EH2GEVAKFMKTA00,Delta,Yerofey Pavlovich,22/11/2022,LTR,Changxi,6/7/2023 20:46,Noelani Nanninini,Female,C3,RUB,A1,On Time,Nomi Hebblewhite,Airbus A320,6020.53
1345,01H4EEMPAE152AGM8VEDRX6SV1,United,Kampong Cham,19/11/2022,MZI,Xinshancun,6/7/2023 02:35,Fenelia Aldam,Female,C3,KHR,B2,On Time,Guillema Tuson,Boeing 737,3168.54
1346,01H4EEMPAH4TNZDBG3BQ6NQ2T5,Delta,Toyós,25/9/2022,NUB,Zhovkva,6/7/2023 05:58,Cathlene Widmore,Agender,C3,HNL,A1,On Time,Vinnie Reinard,Boeing 737,1433.46
1347,01H4EEMPAMAQ00PJCB71NQQ9C1,American,Teresina,4/7/2022,0,Wilczyce,6/7/2023 02:54,Meredith Privost,Female,C3,BRL,B2,Cancelled,Jelene Walhedd,Airbus A320,9400.27
1348,01H4EEMPAPMPF7VGDE35NRVR21,Delta,Zouma,17/11/2022,WSH,Chisht-e Sharīf,6/7/2023 18:40,Frants Corsham,Male,B2,CNY,C3,On Time,Garvy Stooders,Boeing 737,6821.28
1349,01H4EEMPAS4RVPFHBJ83E1EQ2A,United,Ashkāsham,29/8/2022,AIY,Hongshan,6/7/2023 15:31,Amelina Cossam,Female,B2,AFN,A1,Delayed,Donella Lowson,Embraer E190,9663.34
1350,01H4EEMPAW63Z8P7P9GP07DMMG,United,Avignon,2/11/2022,UTA,Tosontsengel,6/7/2023 12:48,Junina Gatrill,Female,C3,EUR,B2,Cancelled,Bunni Fairholm,Embraer E190,7296.29
1351,01H4EEMPAZY9QX7VJQSRHG4WFC,United,Gowarczów,15/4/2022,SOY,Ochobo,6/7/2023 21:56,Odele Goaley,Female,B2,PLN,A1,On Time,Alison Heeron,Airbus A320,8872.79
1352,01H4EEMPB22AF991YZ1VFZBFCZ,Delta,Cimuncang,25/9/2022,RTS,Ar Rawḑ,6/7/2023 18:10,Filmer Kilbourne,Male,B2,IDR,A1,Cancelled,Lorant Radin,Boeing 737,6810.49
1353,01H4EEMPB5TQSBNS3YRBMM80M9,United,Erdaobaihe,23/8/2022,SPW,Annecy,6/7/2023 02:50,Clemmie Ledur,Male,C3,CNY,B2,On Time,Courtney Blenkinsop,Embraer E190,6741.45
1354,01H4EEMPB7A524230G2C5BQ71F,American,Rolândia,19/9/2022,0,Socorro,6/7/2023 11:09,Katee Taggett,Female,A1,BRL,A1,Delayed,Carrie Blake,Boeing 737,3332.98
1355,01H4EEMPBA7E8QP2G3QNX26XGB,Delta,Banjarejo,31/7/2022,HRT,Gomel,6/7/2023 15:53,Enrico Loveard,Male,C3,IDR,C3,Cancelled,Elijah Astman,Boeing 737,9223.04
1356,01H4EEMPBD11V4S8FCFEPP34AN,United,Khān Shaykhūn,3/7/2022,AUU,Sukarame,6/7/2023 05:12,Drugi Ferrarello,Male,A1,SYP,B2,Delayed,Erwin Tink,Airbus A320,1618.18
1357,01H4EEMPBGN366Q41Y02H0Y5EZ,United,Smokvica,7/3/2022,OTK,Lobatse,6/7/2023 19:23,Melly Dundendale,Female,A1,HRK,B2,Cancelled,Joellen Bollans,Airbus A320,8147.86
1358,01H4EEMPBKCAFXJP3E9JGTPP7K,Delta,Oslo,28/12/2022,NMP,Martanesh,6/7/2023 21:05,Blake Etchingham,Female,A1,NOK,C3,Delayed,Kessiah Bohling,Boeing 737,4476.56
1359,01H4EEMPBN7GC2EBXRN5AQRJQ0,United,Udon Thani,30/3/2022,KUN,Uubulan,6/7/2023 19:57,Sherwynd Hendonson,Male,B2,THB,C3,Cancelled,Marlo Bolstridge,Embraer E190,3122.95
1360,01H4EEMPBR4R8SBRCANFWPQNRE,American,Belén Gualcho,26/10/2022,KOF,Wutun,6/7/2023 10:19,Walt Shelmerdine,Male,B2,HNL,A1,Delayed,Zack Switland,Embraer E190,5793.97
1361,01H4EEMPBV67S5QG521NYTG1HJ,American,Thessaloníki,15/8/2022,DGD,Xiangyang,6/7/2023 06:41,Ingrim Meneyer,Male,A1,EUR,B2,Delayed,Koenraad Davley,Boeing 737,1090.17
