id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
3241,01H4EEMWC82G0TH4F6DSPKKJJ5,United,Vermil,6/4/2022,BXX,Lepaterique,6/7/2023 08:14,Anitra Kembley,Female,B2,EUR,C3,On Time,Kary Rankine,Embraer E190,2086.48
3242,01H4EEMWCBSJSV24G9HP4ZE5XK,United,Bry-sur-Marne,7/8/2022,SLV,Honolulu,6/7/2023 07:54,Trevar Danaher,Male,B2,EUR,C3,On Time,Emanuele Tooke,Airbus A320,9616.97
3243,01H4EEMWCGEGN4KQBQZPB85QN3,American,Huichang,8/3/2022,PAL,Leixlip,6/7/2023 20:14,Giffard McGriele,Male,A1,CNY,A1,On Time,Nelson Hollier,Embraer E190,4261.85
3244,01H4EEMWCN2GZW2DK8KMX7WNDR,American,Sumanding,30/3/2022,RKI,Kryva Hora,6/7/2023 09:28,Kate Caine,Female,A1,IDR,B2,Cancelled,Corissa Ilyin,Airbus A320,6378.7
3245,01H4EEMWCTATM7BD251E73ZQ6V,United,Pasirjaya,14/9/2022,TLQ,San Javier,6/7/2023 16:33,Sarajane Guidone,Female,A1,IDR,A1,On Time,Pippa Widdicombe,Boeing 737,3997.3
3246,01H4EEMWCZNMNYBAY9DPSXTGJG,United,Lékoni,12/2/2022,ZUC,Pangu,6/7/2023 07:15,Mar Craiker,Agender,B2,XAF,A1,On Time,Wiley Mc Caughen,Boeing 737,7410.31
3247,01H4EEMWD3CJ1HNZ3ATWSEAC1Y,United,Mulifanua,17/6/2022,RSA,Datarnangka,6/7/2023 19:50,Jessalyn Letterick,Female,C3,WST,A1,On Time,Korney Bunyard,Embraer E190,9310.71
3248,01H4EEMWD8CEMY65FJ2N470GP0,American,Vaggeryd,5/5/2022,ALO,Sunduk,6/7/2023 09:44,Dominic Gerram,Male,A1,SEK,B2,Cancelled,Ludovico Grahamslaw,Airbus A320,7968.84
3249,01H4EEMWDCPG9MT11EPHC6QVDB,United,Biting,1/5/2022,DPT,Bol’shoy Kamen’,6/7/2023 13:47,Willette Creaney,Female,A1,IDR,B2,Cancelled,Claudelle Dale,Boeing 737,9753.66
3250,01H4EEMWDHWVFNPR4Y071SR6A9,American,Parczew,12/5/2022,CPN,Casal Galego,6/7/2023 10:34,Bail Philps,Male,B2,PLN,C3,Cancelled,Rogers Noton,Boeing 737,6991.53
3251,01H4EEMWDM93S9Y6CFVH0FTPJP,Delta,Irkutsk,26/11/2022,MUO,Nemyriv,6/7/2023 01:19,Katee Kemmer,Female,C3,RUB,B2,On Time,Claudelle Lyons,Boeing 737,5634.06
3252,01H4EEMWDQ6NNKXHMG5TJG3RQH,Delta,Xinhang,27/11/2022,HBD,Birštonas,6/7/2023 15:14,Jarad Toffoloni,Genderqueer,A1,CNY,C3,Cancelled,Yolane De Witt,Airbus A320,2588.21
3253,01H4EEMWDT21CGJT7BCB8Y8003,American,Waterloo,18/8/2022,DJU,Taocheng,6/7/2023 08:01,Corrinne Devenish,Agender,A1,CAD,B2,On Time,Devan Taks,Airbus A320,5373.0
3254,01H4EEMWDWNZRCW486GQ99NE0V,Delta,Horta,28/8/2022,SQR,Amsterdam Oud Zuid en Rivierenbuurt,6/7/2023 13:47,Mort Maultby,Male,B2,EUR,C3,On Time,Lazarus Vasin,Airbus A320,1049.2
3255,01H4EEMWDZ9NN49X18ZE7XPZQE,United,Mojosari,14/1/2022,LCD,Ar Rawḑah,6/7/2023 17:04,Kim Herkess,Male,B2,IDR,C3,On Time,Laird Sandys,Airbus A320,5580.93
3256,01H4EEMWE3B26A0J7NNYS47RT9,Delta,Mospyne,8/9/2022,CMW,Lanchkhuti,6/7/2023 21:24,Salmon Tiffney,Male,B2,UAH,C3,Delayed,Payton Willishire,Embraer E190,4295.56
3257,01H4EEMWE64VDPGXKX189RMN6E,Delta,Murowana Goślina,29/10/2022,KNR,Fabianki,6/7/2023 10:22,Cicely Bidgood,Female,B2,PLN,B2,Delayed,Marylee Dayton,Boeing 737,2744.5
3258,01H4EEMWE9REZV7G3VRRTXQ8MF,United,Zhanaozen,20/9/2022,KRY,Krajan,6/7/2023 18:14,Noah De Freyne,Male,B2,KZT,B2,Delayed,Culver Kitchingman,Embraer E190,7747.98
3259,01H4EEMWECQ6KCJZZZK6JSW4ZF,Delta,Chaodi,3/8/2022,VPG,Mpulungu,6/7/2023 20:14,Ignatius Reyna,Male,A1,CNY,C3,On Time,Barry Mathevon,Boeing 737,3827.83
3260,01H4EEMWEF89YB3CMV8MPB642H,Delta,Pacaraos,12/12/2022,MUF,Quzhou,6/7/2023 13:31,Izzy Piscopiello,Male,B2,PEN,B2,Cancelled,Jesse Maine,Boeing 737,8390.09
3261,01H4EEMWEJCC6FQ8SBC3CXM3XR,United,Itanhandu,13/9/2022,OBE,Thành Phố Thái Bình,6/7/2023 09:26,Cicily Toomer,Female,C3,BRL,B2,On Time,Janith Crenage,Airbus A320,2607.81
3262,01H4EEMWENMSNVNPFMQSF3MVA5,American,Uzgen,7/8/2022,VEY,Marcabamba,6/7/2023 15:59,Hyacinth MacPharlain,Polygender,C3,KGS,C3,Cancelled,Neysa Bramwich,Airbus A320,4901.18
3263,01H4EEMWEREDR07T3Q5BW29VM7,United,Huaiyuan Chengguanzhen,23/2/2022,ADF,Olszyna,6/7/2023 07:18,Carrie Legrave,Genderfluid,C3,CNY,A1,Cancelled,Cleavland Chitham,Boeing 737,2117.21
3264,01H4EEMWEVAV1B3EZB7VEEWPPX,American,Bindura,4/9/2022,JAP,Abejorral,6/7/2023 14:44,Jennifer Varian,Female,A1,ZWL,C3,Cancelled,Deanna Mouth,Airbus A320,8489.45
3265,01H4EEMWEYZ8CXC6AFM19ZBY2K,United,Skeldon,22/5/2022,BKN,Guararapes,6/7/2023 19:17,Sephira Norcock,Female,C3,GYD,A1,Delayed,Valentina Micah,Embraer E190,6854.7
3266,01H4EEMWF1Y7G723YXJJPPF7V3,American,Quanxi,5/9/2022,CFC,Shamva,6/7/2023 16:49,Pepita Georgi,Female,C3,CNY,B2,Delayed,Crissie Sirman,Airbus A320,6621.76
3267,01H4EEMWF3DZYM0MGF59YDF9Z3,United,Baturaja,31/1/2022,LDI,Sokolo,6/7/2023 08:55,Davis Schulken,Male,C3,IDR,A1,Cancelled,Wallas Adolfsen,Airbus A320,8143.37
3268,01H4EEMWF7G1EQ9DGYPJBP0HK9,United,Malasiqui,3/7/2022,BYK,Saraza,6/7/2023 21:55,Reta Kinforth,Female,C3,PHP,A1,Delayed,Didi Ravilus,Boeing 737,4284.13
3269,01H4EEMWF9PQ8NNHPFN61AHDE4,United,Cerro Azul,20/6/2022,CHH,Larap,6/7/2023 04:38,Electra Fandrey,Female,B2,ARS,A1,On Time,Sorcha Jansema,Embraer E190,7327.75
3270,01H4EEMWFCJTSNCJECPH6E8CTP,United,Badagry,22/3/2022,MOT,Dostoyevka,6/7/2023 17:39,Meredithe Liversage,Genderfluid,C3,NGN,B2,Cancelled,Adair Sawter,Airbus A320,9551.49
3271,01H4EEMWFFGNE1M3D7Q1JZJSVP,United,Paradela,11/10/2022,SDP,Takanini,6/7/2023 08:25,Sandye Rizzotto,Female,C3,EUR,B2,Delayed,Kristin Celiz,Boeing 737,2955.97
3272,01H4EEMWFJXCG7FW5FZBHHJYKV,American,Wasilków,10/3/2022,LPJ,Sharan,6/7/2023 08:36,Abbott Ould,Polygender,B2,PLN,C3,On Time,Don Brookshaw,Embraer E190,5263.93
3273,01H4EEMWFPP8JA2MGYF9QA0R9N,Delta,Sirari,20/12/2022,ARI,Zhongshan,6/7/2023 10:01,Ketty Chatband,Female,C3,TZS,C3,Delayed,Violetta Iddon,Boeing 737,9459.77
3274,01H4EEMWFRPPJZJQWMBRJBPHNH,American,Gargaliánoi,5/3/2022,NEW,Jitian,6/7/2023 15:03,Shermy Parry,Male,A1,EUR,B2,On Time,Dalli Feedham,Boeing 737,8225.99
3275,01H4EEMWFV7KRFBH6FBD5VFAC3,United,São Carlos,13/12/2022,MEV,Fukuroi,6/7/2023 11:10,Hurleigh McOwen,Male,B2,BRL,A1,Delayed,Matthew Scaddon,Airbus A320,9844.53
3276,01H4EEMWFYRPHJFQKT1J3XP6CD,United,Jawor,25/7/2022,RUK,Bicurga,6/7/2023 06:01,Clarance Qualtro,Male,C3,PLN,C3,Cancelled,Bentlee Asp,Airbus A320,3217.55
3277,01H4EEMWG1B5TA8VXWFQT962PM,American,Zarzal,3/11/2022,HUA,Ordem,6/7/2023 05:39,Elsie Najera,Genderfluid,B2,COP,C3,Cancelled,Benetta Arber,Embraer E190,5548.27
3278,01H4EEMWG495J6CYH9BX3KT548,United,Gunungtua,3/1/2022,TSE,Brumadinho,6/7/2023 17:37,Crosby Swaisland,Male,C3,IDR,B2,Delayed,Teddy Fearnsides,Boeing 737,9699.81
3279,01H4EEMWG7QQQMV57Y5R39H3FB,Delta,Thorpe,26/8/2022,LDI,Guará,6/7/2023 02:09,Garner Ventham,Bigender,A1,GBP,C3,Cancelled,Pavlov Matejka,Boeing 737,6223.05
3280,01H4EEMWGAYTPVKAY0AHBTV83J,United,Puerto Boyacá,21/10/2022,RUA,Jiangwakou,6/7/2023 04:15,Phedra Viney,Female,C3,COP,B2,Cancelled,Lilllie Dover,Boeing 737,7968.66
3281,01H4EEMWGDQPZ1MCHF54316KH5,United,Detusoko,5/12/2022,CLQ,Khadīr,6/7/2023 19:34,Pammi McGuckin,Female,B2,IDR,A1,Delayed,Cherri Keilty,Airbus A320,4092.18
3282,01H4EEMWGF3KW2RD4GF5AXJDGQ,Delta,Baizhong,4/1/2022,LSS,Futian,6/7/2023 18:19,Erasmus Yankov,Male,B2,CNY,B2,On Time,Trefor Trouncer,Embraer E190,9817.98
3283,01H4EEMWGJAH5J8R1P6K6DXZJE,United,Longvic,15/4/2022,CDC,Yuexi,6/7/2023 19:51,Xena Nilges,Female,C3,EUR,B2,Delayed,Michele Cartner,Boeing 737,4470.88
3284,01H4EEMWGNR2AG7Y7CPD4PC9SD,United,Kodra,17/8/2022,FTU,Vancouver,6/7/2023 14:40,Rowney Kitteringham,Male,C3,UAH,A1,Delayed,Ximenez Frankema,Embraer E190,9774.04
3285,01H4EEMWGSPDYZDV39TACFCG9G,United,Tân Châu,14/3/2022,NUU,Särkisalo,6/7/2023 04:58,Paco Curedale,Male,B2,VND,A1,Cancelled,Abran Mathouse,Embraer E190,8927.55
3286,01H4EEMWGXHD59SM7YZTWRRACP,United,Austin,8/9/2022,NCH,San Miguel,6/7/2023 23:40,Kimberly Denziloe,Female,B2,USD,A1,Cancelled,Sibella Fulstow,Airbus A320,5363.23
3287,01H4EEMWH0VPZK18H89CA60JMN,American,Markog,10/8/2022,PLT,Jinsha,6/7/2023 07:23,Jamesy Warden,Male,B2,CNY,C3,Delayed,Dougy Sketh,Airbus A320,8316.53
3288,01H4EEMWH37VCX93BT2S8T22RB,American,Kosakowo,16/3/2022,CCP,Binangun,6/7/2023 19:57,Perry Yanuk,Female,A1,PLN,A1,On Time,Aryn Widd,Boeing 737,3043.66
3289,01H4EEMWH6Q09ZKGGVK0HR4XGY,United,Tucson,3/7/2022,PVI,Lijiang,6/7/2023 18:06,Peter Culbard,Non-binary,B2,USD,C3,On Time,Darrick Osgordby,Airbus A320,1568.89
3290,01H4EEMWH99WQ1EFNNCQKSRY7F,American,Strängnäs,4/3/2022,SMO,Quwaysinā,6/7/2023 02:23,Mendie Henniger,Polygender,C3,SEK,B2,On Time,Kelvin Spedding,Boeing 737,6399.82
3291,01H4EEMWHC8HAMHAYW1M2KSY0Y,United,Manas,4/7/2022,LLN,Cap Malheureux,6/7/2023 04:09,Rycca Sommerville,Female,A1,RUB,B2,Delayed,Zarah Threadgold,Airbus A320,5535.93
3292,01H4EEMWHF5G35RBT11MT45MG2,Delta,Yingyang,11/12/2022,AWD,Budapest,6/7/2023 21:22,Russell Novkovic,Male,A1,CNY,A1,On Time,Thom Gimblett,Airbus A320,4029.65
3293,01H4EEMWHHYJF7JVSNAJG2QBHV,American,Łętownia,10/2/2022,ULO,Saint-Quentin-en-Yvelines,6/7/2023 19:07,Mitchell Chown,Male,A1,PLN,A1,Delayed,Aldin Izakovitz,Boeing 737,5547.36
3294,01H4EEMWHM9RKY7CBNC7NS33H3,United,Badarganj,16/4/2022,YTP,Cergy-Pontoise,6/7/2023 16:50,Rafaelia Catlette,Female,C3,BDT,B2,Delayed,Ynez Dorkin,Boeing 737,6029.59
3295,01H4EEMWHQ6CBCWSBZNAPA2CZA,United,Souto,22/3/2022,SAM,Beihe,6/7/2023 22:02,Micaela Duesbury,Female,B2,EUR,B2,Delayed,Ruth Novotne,Embraer E190,5596.7
3296,01H4EEMWHTX3F431ZVEKFFX7HF,United,Lunang,30/6/2022,SHV,Ono,6/7/2023 16:54,Ruddie Sweeten,Male,B2,CNY,A1,On Time,Rafael Geck,Embraer E190,5198.39
3297,01H4EEMWHXE4JA9X8N2HA78QX7,United,Camachile,24/8/2022,WHT,Shuangxi,6/7/2023 22:37,Antonie Lawrinson,Female,A1,PHP,C3,Delayed,Chelsey Knibbs,Boeing 737,5679.54
3298,01H4EEMWJ0EPTWE9FSK2JV2EFD,United,Dvurechensk,11/1/2022,GOO,Pshada,6/7/2023 17:19,Pia Gornar,Female,A1,RUB,A1,Delayed,Edie Keavy,Airbus A320,8752.19
3299,01H4EEMWJ3JW9RF9CSQ888PJR1,Delta,Hualongyan,29/3/2022,BXB,Biru,6/7/2023 08:35,Mendel Jardin,Male,B2,CNY,B2,On Time,Elihu Labrom,Boeing 737,7072.7
3300,01H4EEMWJ6ACTYY4TTEBYJ31G5,American,Shicheng,1/5/2022,PIN,Sukasari,6/7/2023 23:42,Paulette Linnard,Female,A1,CNY,A1,Cancelled,Elnora Heaker,Airbus A320,8712.21
3301,01H4EEMWJ8EDVGZ0S8TWH0BET2,American,Kaltan,13/3/2022,NCL,Karangbaru,6/7/2023 08:39,Grady Elsy,Male,B2,RUB,A1,On Time,Arnie Wight,Embraer E190,3660.64
3302,01H4EEMWJBXE2E256F4C44806J,American,Boston,10/2/2022,KKX,Pelabuhanratu,6/7/2023 19:50,Myron Gelderd,Male,A1,PHP,A1,On Time,Sasha Suero,Airbus A320,4494.98
3303,01H4EEMWJEVSH3Z649K4Q6KX2A,Delta,Vrbovec,6/6/2022,YPI,Marondera,6/7/2023 05:07,Ad Fealey,Male,C3,CZK,C3,Cancelled,Gilles Mendoza,Boeing 737,2337.42
3304,01H4EEMWJHP5VG4RPQVP77X3DJ,Delta,Quimper,20/11/2022,CME,Ústí nad Labem,6/7/2023 12:58,Josh Ginity,Male,C3,EUR,C3,Cancelled,Alphonse Fenners,Boeing 737,4908.26
3305,01H4EEMWJMDVGHAQDK1K1FS806,American,Арачиново,15/9/2022,LNY,Kuznechikha,6/7/2023 21:04,Trina Kintish,Female,C3,MKD,A1,Delayed,Leeann Drinkwater,Boeing 737,8515.76
3306,01H4EEMWJPCMYQ2GM011KPW7EE,United,Dainan,27/1/2022,SGU,Quebrada Canoa,6/7/2023 06:43,Emilio Hindes,Male,A1,CNY,C3,Cancelled,Reginauld Lipson,Embraer E190,8682.3
3307,01H4EEMWJSHF5P4MHQEHBFCY6X,American,Montenegro,16/5/2022,KDD,Milano,6/7/2023 09:27,Biron Boyes,Male,B2,BRL,A1,Cancelled,Dov Spleving,Airbus A320,4423.9
3308,01H4EEMWJWWVH05HQYHZSKRBS6,United,Shūkat aş Şūfī,15/2/2022,KPB,Aluminé,6/7/2023 14:28,Justina Fortnon,Female,C3,ILS,C3,Delayed,Anneliese Greenman,Embraer E190,5777.59
3309,01H4EEMWJZ5NA6ZSVQG7851R3B,American,Marmashen,20/2/2022,YER,San Marcos,6/7/2023 20:21,Ajay Barham,Female,C3,AMD,B2,On Time,Candice Beevor,Embraer E190,5749.47
3310,01H4EEMWK2Y80QXR54HEVPTTH9,American,Zhongzhai,23/5/2022,RBQ,Olho Marinho,6/7/2023 20:28,Pebrook Charlo,Male,A1,CNY,B2,On Time,Morten Sarchwell,Airbus A320,7296.15
3311,01H4EEMWK5D57FRPNHNSK3YZ48,United,Aykol,14/5/2022,MMG,Mboto,6/7/2023 17:14,Korrie Eefting,Female,A1,CNY,B2,Delayed,Nolana Grundey,Airbus A320,5818.92
3312,01H4EEMWK770Q0ESKHCJ54B195,United,Cluny,11/9/2022,BGK,Qiagai,6/7/2023 23:42,Tobye Fraser,Polygender,C3,MUR,C3,On Time,Jacinda Stiven,Airbus A320,5923.32
3313,01H4EEMWKA1CWVEA29S3FGQ9BZ,Delta,Sułoszowa,11/5/2022,CEM,Noebana,6/7/2023 15:17,Corenda Elderidge,Female,A1,PLN,B2,On Time,Willette Anfossi,Embraer E190,7166.33
3314,01H4EEMWKDCXZN0QP43V6E3YHJ,American,Libiąż,27/11/2022,XJM,Velika,6/7/2023 19:59,Gino Lamplough,Male,B2,PLN,C3,Cancelled,Corbet Tixall,Boeing 737,8537.58
3315,01H4EEMWKGPBQS5A5YZDHGEZ94,Delta,Koźmin Wielkopolski,21/10/2022,EBU,Tamansari,6/7/2023 02:22,Arv Jarville,Genderfluid,A1,PLN,B2,On Time,Hazel Hindhaugh,Boeing 737,6601.58
3316,01H4EEMWKK8XM1P671ZVYDQCX0,United,Barrī ash Sharqī,23/2/2022,AMJ,Lomboy,6/7/2023 09:41,Panchito Shepeard,Male,C3,SYP,B2,Cancelled,Roderic Cargon,Airbus A320,1789.73
3317,01H4EEMWKP4WMASXN16NDK29WB,Delta,Trinity,2/12/2022,BAA,Even Yehuda,6/7/2023 09:39,Sacha Albrighton,Female,B2,XCD,A1,On Time,Sharity Stede,Airbus A320,2196.06
3318,01H4EEMWKSSZNMGY3F3PCX64ZP,American,Konče,2/9/2022,NAQ,Heping,6/7/2023 09:48,Cristi Flori,Female,C3,MKD,B2,Cancelled,Nelie Devonald,Boeing 737,9297.53
3319,01H4EEMWKWMA4F8JT30S1RQCM6,Delta,Lazaro Cardenas,26/1/2022,CRX,Nowy Duninów,6/7/2023 00:16,Ced Loader,Male,C3,MXN,C3,Cancelled,Emile Sharrier,Airbus A320,3140.3
3320,01H4EEMWKZ93YCMMDT3M6P4SYZ,American,Ermidas do Sado,13/1/2022,PDM,San Roque,6/7/2023 03:07,Kean Storcke,Male,C3,EUR,B2,Delayed,Hermon Toman,Airbus A320,6004.84
3321,01H4EEMWM2AXCFWYTW8XK8NEPH,United,Las Sabanas,28/11/2022,YXI,Ituiutaba,6/7/2023 00:15,Carly Polglase,Male,B2,NIO,B2,Delayed,Alistair Giffaut,Boeing 737,5601.71
3322,01H4EEMWM5QB16F9AQWH2JTK9J,Delta,Zhangxiang,24/9/2022,KWS,Matungao,6/7/2023 14:06,Brenda Vigneron,Female,C3,CNY,A1,On Time,Aleda Wardrop,Boeing 737,4606.8
3323,01H4EEMWM8SEZHEKN29R7VCAYC,American,Guyancourt,7/8/2022,ELT,Longshan,6/7/2023 03:18,Chevy Burn,Bigender,C3,EUR,C3,On Time,Ari Bog,Airbus A320,4755.83
3324,01H4EEMWMB92NC98SC5C96YQAM,Delta,Siborong-borong,29/5/2022,VLS,Montpellier,6/7/2023 21:34,Glenna Bear,Female,B2,IDR,C3,Cancelled,Jessamyn Le Count,Embraer E190,1335.57
3325,01H4EEMWMEWSCACQ6SPCD2S69Q,United,Gurra e Vogël,17/7/2022,AKL,Binabaan,6/7/2023 11:20,Josefina Poutress,Female,A1,ALL,A1,Delayed,Carmon Sturges,Boeing 737,2713.66
3326,01H4EEMWMHC1XCD0S04QPE594V,American,Shuiyuesi,25/4/2022,HMO,Brniště,6/7/2023 03:55,Rossy Elderidge,Male,A1,CNY,A1,On Time,Tadio Alway,Boeing 737,5164.43
3327,01H4EEMWMMYJP7QXEZQ6DD80XA,Delta,Ostrožac,14/10/2022,DEH,Moscavide,6/7/2023 20:01,Atlanta Pidgeley,Female,C3,BAM,A1,Delayed,Gail Boadby,Boeing 737,4946.46
3328,01H4EEMWMQ9FD4KZXZTV94MGVS,Delta,Pa Phayom,22/11/2022,SVL,Armenia,6/7/2023 10:40,Peta Boomes,Female,A1,THB,A1,Cancelled,Lyndel Droogan,Airbus A320,1358.44
3329,01H4EEMWMSZG5NAESG8Y54EMD8,United,Bamnet Narong,28/12/2022,WSU,Tanrake Village,6/7/2023 22:25,Reinwald Frarey,Male,B2,THB,A1,Cancelled,Gene Dupoy,Embraer E190,6790.3
3330,01H4EEMWMWCWRSZ4VCZCZPKVQQ,United,Qili,25/3/2022,GUS,Minji,6/7/2023 23:36,Melloney Colegate,Female,A1,CNY,A1,On Time,Moyra Castilljo,Boeing 737,2501.94
3331,01H4EEMWMZ6Y9S91SB3J3YQVC6,American,Cibatuireng,7/7/2022,GON,Sanjiang,6/7/2023 08:51,Christen Whiteson,Female,A1,IDR,C3,Cancelled,Elberta Yegorkov,Embraer E190,5667.88
3332,01H4EEMWN2A6M5QHTGD9C5VPAW,Delta,Shawnee Mission,1/2/2022,YPA,Pingfeng,6/7/2023 07:32,Oliviero Hallock,Male,A1,USD,A1,Delayed,Rickie Wingar,Embraer E190,4313.64
3333,01H4EEMWN5Z1BE82HXJXZCCF21,American,Nizhnevartovsk,14/1/2022,MZJ,Praia da Vagueira,6/7/2023 19:56,Ardella Cucuzza,Female,A1,RUB,B2,On Time,Miriam Farley,Boeing 737,7410.11
3334,01H4EEMWN8MXFW5583NXM1SBWY,United,Suzano,28/4/2022,CMG,Xichuan,6/7/2023 19:02,Suzie Rout,Female,A1,BRL,B2,Delayed,Leslie Mervyn,Embraer E190,3029.87
3335,01H4EEMWNAJ566WMHWNWTKBRJ0,American,Sosnovka,24/9/2022,SAX,Guadalupe,6/7/2023 12:47,Teador Reimer,Genderqueer,B2,RUB,C3,On Time,Beltran Gyppes,Embraer E190,3672.17
3336,01H4EEMWNDE2DNPPNKH0YG0B4G,Delta,Sanxing,10/2/2022,OOM,San Francisco,6/7/2023 02:18,Thorny Burtenshaw,Male,B2,CNY,C3,Cancelled,Rab Dearman,Airbus A320,8595.79
3337,01H4EEMWNGW2JYZ12E6YPN4XCS,American,Barili,20/7/2022,YTR,Dahuaishu,6/7/2023 20:29,Devondra Galletly,Female,C3,PHP,C3,On Time,Magdaia Oguz,Airbus A320,4770.16
3338,01H4EEMWNKP9MVCXJN4TBMB23Y,American,Indianapolis,11/7/2022,TRI,El Rosario,6/7/2023 23:31,Roberto Hugin,Male,A1,USD,B2,On Time,Jard Bonnick,Embraer E190,2794.97
3339,01H4EEMWNP063YP5RW4DXNRR08,Delta,Nikol’sk,16/1/2022,UIN,Roma,6/7/2023 03:18,Holly-anne MacAdie,Female,C3,RUB,C3,Cancelled,Suzanna Currm,Boeing 737,3410.63
3340,01H4EEMWNRBQ1H0C732CNXBJVG,United,Taipingguan,5/2/2022,OVS,Los Arcos,6/7/2023 05:36,Randell Pointon,Male,B2,CNY,C3,Delayed,Billy Ruler,Airbus A320,7704.77
3341,01H4EEMWNVQJET2HYJPRWQF3JP,United,Nerchinsk,5/9/2022,MLM,Tarata,6/7/2023 18:07,Eustacia Mallock,Female,A1,RUB,C3,On Time,Caralie Bottini,Embraer E190,7364.77
3342,01H4EEMWNYYNSCMGZGFZ7TE6P8,American,El Zapote,5/10/2022,XIC,Al Quwaysimah,6/7/2023 02:02,Dinnie Harroway,Polygender,A1,MXN,B2,On Time,Peria Minchenton,Embraer E190,6318.58
3343,01H4EEMWP1KWSJCNRAR4K0PSPG,Delta,Pujiang,19/8/2022,FEA,Zemlyansk,6/7/2023 10:56,Ingaberg Vlasov,Female,C3,CNY,B2,On Time,Sidoney Chell,Embraer E190,1228.93
3344,01H4EEMWP4RAN2W73H8QEZXRMC,Delta,Berat,25/8/2022,LZC,Barrancas,6/7/2023 01:39,Ancell Rea,Male,C3,ALL,A1,Delayed,Moritz Scholer,Embraer E190,7092.5
3345,01H4EEMWP7GWWAE0M1FWHXJABR,Delta,Birigui,2/9/2022,BCG,Verkhnevilyuysk,6/7/2023 00:39,Loraine Lingley,Female,C3,BRL,C3,Cancelled,Krysta Boswood,Airbus A320,1578.07
3346,01H4EEMWPA5X2E4EJRZ21SFGTS,American,Seymchan,25/5/2022,BZU,Dayangqi,6/7/2023 01:13,Cal Rathke,Male,A1,RUB,C3,Delayed,Nye Whorf,Embraer E190,9627.49
3347,01H4EEMWPDVYHGSS9VWDXQ6B5S,American,Donghoufang,27/8/2022,SCE,Michałów,6/7/2023 04:00,Lionello Ruspine,Male,A1,CNY,C3,Cancelled,Damon Allston,Embraer E190,7175.02
3348,01H4EEMWPGHP586K50PF35D6B8,American,Chepareria,9/5/2022,MJE,Barcelona,6/7/2023 22:18,Ashby Lacknor,Agender,B2,KES,A1,Delayed,Abbie Biner,Airbus A320,3763.11
3349,01H4EEMWPK3V105GT1YCCCXEZK,United,Kawengan,10/6/2022,SFX,Niny,6/7/2023 23:33,Adelbert McGuckin,Male,A1,IDR,A1,On Time,Noby Lummis,Airbus A320,6661.96
3350,01H4EEMWPN0WZZXHXHFHQNRD6F,Delta,Jiajiaying,1/1/2022,FME,Barberena,6/7/2023 16:03,Henrik Ogelbe,Male,A1,CNY,B2,On Time,Bartholomeo Randle,Boeing 737,7148.63
3351,01H4EEMWPR4QDSD32A6C8WP8RX,Delta,Tver,16/10/2022,PWI,Sapang Buho,6/7/2023 08:46,Kelsy Pegrum,Female,A1,RUB,A1,On Time,Rhonda Instone,Embraer E190,5572.73
3352,01H4EEMWPVAHGSH72Z849ZFCV7,Delta,Solnechnogorsk,15/2/2022,YAJ,Boise,6/7/2023 07:07,Carma Flement,Female,B2,RUB,B2,Delayed,Marie-ann Houndsom,Boeing 737,2287.65
3353,01H4EEMWPY4KDSDP7JZ630DXGZ,United,Bristol,25/2/2022,YUA,Grati Satu,6/7/2023 21:12,Sacha Thackeray,Agender,C3,GBP,A1,On Time,Wendye Waulker,Embraer E190,1831.0
3354,01H4EEMWQ10YHRR8MBZBSSG5EC,Delta,Iznoski,7/2/2022,BRU,Kremenets’,6/7/2023 12:35,Josy Dreng,Female,B2,RUB,B2,On Time,Sarina Bottrill,Airbus A320,2678.27
3355,01H4EEMWQ4D49DF86F81DM3BCM,United,Gornyy,26/4/2022,HUG,Fotolívos,6/7/2023 13:19,Myrtle Vasilechko,Female,B2,RUB,B2,Delayed,Joellen Flecknell,Boeing 737,9906.93
3356,01H4EEMWQ6PNW9332TVQA6G5BD,Delta,Bor,15/7/2022,VIT,Strum,6/7/2023 22:18,Dav Ackhurst,Male,A1,RUB,A1,Delayed,Burk Cast,Airbus A320,7324.92
3357,01H4EEMWQ9GDYP951JH3MZ1YK2,United,Qingquan,8/6/2022,AES,Long Xuyên,6/7/2023 23:05,Petronilla Khomich,Female,B2,CNY,A1,On Time,Jillie Ties,Airbus A320,1331.54
3358,01H4EEMWQCZA23S1MQK8HAFT51,United,Azeitão,2/11/2022,XCM,Pa Kham,6/7/2023 14:08,Hayden Palfery,Male,A1,EUR,A1,On Time,Riordan Sherred,Boeing 737,1246.32
3359,01H4EEMWQFJCC1SYN3ASVY8G3D,Delta,Kolympári,30/4/2022,BXW,Czarków,6/7/2023 02:15,Gareth Le Sieur,Male,B2,EUR,C3,Delayed,Trenton Brahmer,Embraer E190,8110.66
3360,01H4EEMWQJW6PZ4YY4N88SKDJY,American,Vlissingen,20/9/2022,BUI,Tottori,6/7/2023 16:53,Odelia Beggs,Female,C3,EUR,C3,On Time,Angela Jurczik,Embraer E190,9612.68
